1, [1], [(1+0j)], (0.5+0.5j), blue
1, [1], [(0.90097+0.43388j)], (0.23354500000000003+0.667425j), red
1, [1], [(0.62349+0.78183j)], (-0.07917000000000002+0.7026600000000001j), green
1, [1], [(0.22252+0.97493j)], (-0.376205+0.598725j), orange
1, [1], [(-0.22252+0.97493j)], (-0.598725+0.376205j), black
1, [1], [(-0.62349+0.78183j)], (-0.7026600000000001+0.07917000000000002j), purple
1, [1], [(-0.90097+0.43388j)], (-0.667425-0.23354500000000003j), cyan
1, [1], [(-1+0j)], (-0.5-0.5j), magenta
1, [1], [(-0.90097-0.43388j)], (-0.23354500000000003-0.667425j), yellow
1, [1], [(-0.62349-0.78183j)], (0.07917000000000002-0.7026600000000001j), brown
1, [1], [(-0.22252-0.97493j)], (0.376205-0.598725j), lime
1, [1], [(0.22252-0.97493j)], (0.598725-0.376205j), teal
1, [1], [(0.62349-0.78183j)], (0.7026600000000001-0.07917000000000002j), pink
1, [1], [(0.90097-0.43388j)], (0.667425+0.23354500000000003j), lavender
2, [0, 1], [0, (1+0j)], 0.5j, blue
2, [0, 1], [0, (0.90097+0.43388j)], (-0.21694+0.450485j), red
2, [0, 1], [0, (0.62349+0.78183j)], (-0.390915+0.311745j), green
2, [0, 1], [0, (0.22252+0.97493j)], (-0.487465+0.11126j), orange
2, [0, 1], [0, (-0.22252+0.97493j)], (-0.487465-0.11126j), black
2, [0, 1], [0, (-0.62349+0.78183j)], (-0.390915-0.311745j), purple
2, [0, 1], [0, (-0.90097+0.43388j)], (-0.21694-0.450485j), cyan
2, [0, 1], [0, (-1+0j)], -0.5j, magenta
2, [0, 1], [0, (-0.90097-0.43388j)], (0.21694-0.450485j), yellow
2, [0, 1], [0, (-0.62349-0.78183j)], (0.390915-0.311745j), brown
2, [0, 1], [0, (-0.22252-0.97493j)], (0.487465-0.11126j), lime
2, [0, 1], [0, (0.22252-0.97493j)], (0.487465+0.11126j), teal
2, [0, 1], [0, (0.62349-0.78183j)], (0.390915+0.311745j), pink
2, [0, 1], [0, (0.90097-0.43388j)], (0.21694+0.450485j), lavender
3, [1, 1], [(1+0j), (0.90097+0.43388j)], (0.28306+0.950485j), blue
3, [1, 1], [(0.90097+0.43388j), (0.62349+0.78183j)], (-0.15736999999999998+0.9791700000000001j), red
3, [1, 1], [(0.62349+0.78183j), (0.22252+0.97493j)], (-0.566635+0.8139200000000001j), green
3, [1, 1], [(0.22252+0.97493j), (-0.22252+0.97493j)], (-0.8636699999999999+0.4874649999999999j), orange
3, [1, 1], [(-0.22252+0.97493j), (-0.62349+0.78183j)], (-0.98964+0.06446000000000002j), black
3, [1, 1], [(-0.62349+0.78183j), (-0.90097+0.43388j)], (-0.9196000000000001-0.371315j), purple
3, [1, 1], [(-0.90097+0.43388j), (-1+0j)], (-0.667425-0.733545j), cyan
3, [1, 1], [(-1+0j), (-0.90097-0.43388j)], (-0.28306-0.950485j), magenta
3, [1, 1], [(-0.90097-0.43388j), (-0.62349-0.78183j)], (0.15736999999999998-0.9791700000000001j), yellow
3, [1, 1], [(-0.62349-0.78183j), (-0.22252-0.97493j)], (0.566635-0.8139200000000001j), brown
3, [1, 1], [(-0.22252-0.97493j), (0.22252-0.97493j)], (0.8636699999999999-0.4874649999999999j), lime
3, [1, 1], [(0.22252-0.97493j), (0.62349-0.78183j)], (0.98964-0.06446000000000002j), teal
3, [1, 1], [(0.62349-0.78183j), (0.90097-0.43388j)], (0.9196000000000001+0.371315j), pink
3, [1, 1], [(0.90097-0.43388j), (1+0j)], (0.667425+0.733545j), lavender
4, [0, 0, 1], [0, 0, (1+0j)], (-0.25+0.25j), blue
4, [0, 0, 1], [0, 0, (0.90097+0.43388j)], (-0.3337125+0.11677250000000002j), red
4, [0, 0, 1], [0, 0, (0.62349+0.78183j)], (-0.35133000000000003-0.03958500000000001j), green
4, [0, 0, 1], [0, 0, (0.22252+0.97493j)], (-0.2993625-0.1881025j), orange
4, [0, 0, 1], [0, 0, (-0.22252+0.97493j)], (-0.1881025-0.2993625j), black
4, [0, 0, 1], [0, 0, (-0.62349+0.78183j)], (-0.03958500000000001-0.35133000000000003j), purple
4, [0, 0, 1], [0, 0, (-0.90097+0.43388j)], (0.11677250000000002-0.3337125j), cyan
4, [0, 0, 1], [0, 0, (-1+0j)], (0.25-0.25j), magenta
4, [0, 0, 1], [0, 0, (-0.90097-0.43388j)], (0.3337125-0.11677250000000002j), yellow
4, [0, 0, 1], [0, 0, (-0.62349-0.78183j)], (0.35133000000000003+0.03958500000000001j), brown
4, [0, 0, 1], [0, 0, (-0.22252-0.97493j)], (0.2993625+0.1881025j), lime
4, [0, 0, 1], [0, 0, (0.22252-0.97493j)], (0.1881025+0.2993625j), teal
4, [0, 0, 1], [0, 0, (0.62349-0.78183j)], (0.03958500000000001+0.35133000000000003j), pink
4, [0, 0, 1], [0, 0, (0.90097-0.43388j)], (-0.11677250000000002+0.3337125j), lavender
5, [1, 0, 1], [(1+0j), 0, (0.90097+0.43388j)], (0.16628749999999998+0.6167725000000001j), blue
5, [1, 0, 1], [(0.90097+0.43388j), 0, (0.62349+0.78183j)], (-0.117785+0.6278400000000001j), red
5, [1, 0, 1], [(0.62349+0.78183j), 0, (0.22252+0.97493j)], (-0.3785325+0.5145575j), green
5, [1, 0, 1], [(0.22252+0.97493j), 0, (-0.22252+0.97493j)], (-0.5643075+0.2993625j), orange
5, [1, 0, 1], [(-0.22252+0.97493j), 0, (-0.62349+0.78183j)], (-0.6383099999999999+0.02487499999999998j), black
5, [1, 0, 1], [(-0.62349+0.78183j), 0, (-0.90097+0.43388j)], (-0.5858875-0.2545425j), purple
5, [1, 0, 1], [(-0.90097+0.43388j), 0, (-1+0j)], (-0.41742500000000005-0.483545j), cyan
5, [1, 0, 1], [(-1+0j), 0, (-0.90097-0.43388j)], (-0.16628749999999998-0.6167725000000001j), magenta
5, [1, 0, 1], [(-0.90097-0.43388j), 0, (-0.62349-0.78183j)], (0.117785-0.6278400000000001j), yellow
5, [1, 0, 1], [(-0.62349-0.78183j), 0, (-0.22252-0.97493j)], (0.3785325-0.5145575j), brown
5, [1, 0, 1], [(-0.22252-0.97493j), 0, (0.22252-0.97493j)], (0.5643075-0.2993625j), lime
5, [1, 0, 1], [(0.22252-0.97493j), 0, (0.62349-0.78183j)], (0.6383099999999999-0.02487499999999998j), teal
5, [1, 0, 1], [(0.62349-0.78183j), 0, (0.90097-0.43388j)], (0.5858875+0.2545425j), pink
5, [1, 0, 1], [(0.90097-0.43388j), 0, (1+0j)], (0.41742500000000005+0.483545j), lavender
6, [0, 1, 1], [0, (1+0j), (0.90097+0.43388j)], (-0.3337125+0.6167725000000001j), blue
6, [0, 1, 1], [0, (0.90097+0.43388j), (0.62349+0.78183j)], (-0.56827+0.41090000000000004j), red
6, [0, 1, 1], [0, (0.62349+0.78183j), (0.22252+0.97493j)], (-0.6902775+0.12364249999999999j), green
6, [0, 1, 1], [0, (0.22252+0.97493j), (-0.22252+0.97493j)], (-0.6755675-0.18810249999999998j), orange
6, [0, 1, 1], [0, (-0.22252+0.97493j), (-0.62349+0.78183j)], (-0.52705-0.46259000000000006j), black
6, [0, 1, 1], [0, (-0.62349+0.78183j), (-0.90097+0.43388j)], (-0.2741425-0.6454575j), purple
