1, [1], [(1+0j)], (0.9615384615384615-0.19230769230769232j), blue
2, [0, 1], [0, (1+0j)], (0.8875739644970414-0.3698224852071006j), blue
3, [1, 1], [(1+0j), (1+0j)], (1.8491124260355027-0.5621301775147929j), blue
4, [0, 0, 1], [0, 0, (1+0j)], (0.782316795630405-0.5262858443331817j), blue
5, [1, 0, 1], [(1+0j), 0, (1+0j)], (1.7438552571688666-0.718593536640874j), blue
6, [0, 1, 1], [0, (1+0j), (1+0j)], (1.6698907601274464-0.8961083295402823j), blue
7, [1, 1, 1], [(1+0j), (1+0j), (1+0j)], (2.6314292216659076-1.0884160218479746j), blue
8, [0, 0, 0, 1], [0, 0, 0, (1+0j)], (0.6510188718882391-0.6564896187108294j), blue
9, [1, 0, 0, 1], [(1+0j), 0, 0, (1+0j)], (1.6125573334267007-0.8487973110185217j), blue
10, [0, 1, 0, 1], [0, (1+0j), 0, (1+0j)], (1.5385928363852805-1.0263121039179302j), blue
11, [1, 1, 0, 1], [(1+0j), (1+0j), 0, (1+0j)], (2.500131297923742-1.2186197962256222j), blue
12, [0, 0, 1, 1], [0, 0, (1+0j), (1+0j)], (1.4333356675186442-1.182775463044011j), blue
13, [1, 0, 1, 1], [(1+0j), 0, (1+0j), (1+0j)], (2.3948741290571056-1.3750831553517036j), blue
14, [0, 1, 1, 1], [0, (1+0j), (1+0j), (1+0j)], (2.3209096320156855-1.5525979482511119j), blue
15, [1, 1, 1, 1], [(1+0j), (1+0j), (1+0j), (1+0j)], (3.2824480935541467-1.744905640558804j), blue
16, [0, 0, 0, 0, 1], [0, 0, 0, 0, (1+0j)], (0.49973168090968584-0.7564359548927667j), blue
17, [1, 0, 0, 0, 1], [(1+0j), 0, 0, 0, (1+0j)], (1.4612701424481473-0.948743647200459j), blue
18, [0, 1, 0, 0, 1], [0, (1+0j), 0, 0, (1+0j)], (1.3873056454067272-1.1262584400998672j), blue
19, [1, 1, 0, 0, 1], [(1+0j), (1+0j), 0, 0, (1+0j)], (2.3488441069451884-1.3185661324075597j), blue
20, [0, 0, 1, 0, 1], [0, 0, (1+0j), 0, (1+0j)], (1.2820484765400908-1.2827217992259485j), blue
21, [1, 0, 1, 0, 1], [(1+0j), 0, (1+0j), 0, (1+0j)], (2.2435869380785523-1.4750294915336406j), blue
22, [0, 1, 1, 0, 1], [0, (1+0j), (1+0j), 0, (1+0j)], (2.169622441037132-1.652544284433049j), blue
23, [1, 1, 1, 0, 1], [(1+0j), (1+0j), (1+0j), 0, (1+0j)], (3.1311609025755933-1.8448519767407414j), blue
24, [0, 0, 0, 1, 1], [0, 0, 0, (1+0j), (1+0j)], (1.150750552797925-1.4129255736035962j), blue
25, [1, 0, 0, 1, 1], [(1+0j), 0, 0, (1+0j), (1+0j)], (2.1122890143363864-1.6052332659112885j), blue
26, [0, 1, 0, 1, 1], [0, (1+0j), 0, (1+0j), (1+0j)], (2.038324517294966-1.782748058810697j), blue
27, [1, 1, 0, 1, 1], [(1+0j), (1+0j), 0, (1+0j), (1+0j)], (2.9998629788334275-1.975055751118389j), blue
28, [0, 0, 1, 1, 1], [0, 0, (1+0j), (1+0j), (1+0j)], (1.93306734842833-1.9392114179367779j), blue
29, [1, 0, 1, 1, 1], [(1+0j), 0, (1+0j), (1+0j), (1+0j)], (2.8946058099667913-2.1315191102444704j), blue
30, [0, 1, 1, 1, 1], [0, (1+0j), (1+0j), (1+0j), (1+0j)], (2.820641312925371-2.3090339031438787j), blue
31, [1, 1, 1, 1, 1], [(1+0j), (1+0j), (1+0j), (1+0j), (1+0j)], (3.7821797744638324-2.5013415954515708j), blue
32, [0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, (1+0j)], (0.33504277877993516-0.8234445106487538j), blue
33, [1, 0, 0, 0, 0, 1], [(1+0j), 0, 0, 0, 0, (1+0j)], (1.2965812403183965-1.015752202956446j), blue
34, [0, 1, 0, 0, 0, 1], [0, (1+0j), 0, 0, 0, (1+0j)], (1.2226167432769766-1.1932669958558544j), blue
35, [1, 1, 0, 0, 0, 1], [(1+0j), (1+0j), 0, 0, 0, (1+0j)], (2.184155204815438-1.3855746881635467j), blue
36, [0, 0, 1, 0, 0, 1], [0, 0, (1+0j), 0, 0, (1+0j)], (1.1173595744103402-1.3497303549819355j), blue
37, [1, 0, 1, 0, 0, 1], [(1+0j), 0, (1+0j), 0, 0, (1+0j)], (2.078898035948802-1.5420380472896278j), blue
38, [0, 1, 1, 0, 0, 1], [0, (1+0j), (1+0j), 0, 0, (1+0j)], (2.0049335389073817-1.719552840189036j), blue
39, [1, 1, 1, 0, 0, 1], [(1+0j), (1+0j), (1+0j), 0, 0, (1+0j)], (2.966472000445843-1.9118605324967284j), blue
40, [0, 0, 0, 1, 0, 1], [0, 0, 0, (1+0j), 0, (1+0j)], (0.9860616506681743-1.4799341293595831j), blue
41, [1, 0, 0, 1, 0, 1], [(1+0j), 0, 0, (1+0j), 0, (1+0j)], (1.947600112206636-1.6722418216672756j), blue
42, [0, 1, 0, 1, 0, 1], [0, (1+0j), 0, (1+0j), 0, (1+0j)], (1.8736356151652158-1.849756614566684j), blue
43, [1, 1, 0, 1, 0, 1], [(1+0j), (1+0j), 0, (1+0j), 0, (1+0j)], (2.835174076703677-2.042064306874376j), blue
44, [0, 0, 1, 1, 0, 1], [0, 0, (1+0j), (1+0j), 0, (1+0j)], (1.7683784462985792-2.006219973692765j), blue
45, [1, 0, 1, 1, 0, 1], [(1+0j), 0, (1+0j), (1+0j), 0, (1+0j)], (2.729916907837041-2.1985276660004573j), blue
46, [0, 1, 1, 1, 0, 1], [0, (1+0j), (1+0j), (1+0j), 0, (1+0j)], (2.6559524107956207-2.3760424588998657j), blue
47, [1, 1, 1, 1, 0, 1], [(1+0j), (1+0j), (1+0j), (1+0j), 0, (1+0j)], (3.617490872334082-2.5683501512075577j), blue
48, [0, 0, 0, 0, 1, 1], [0, 0, 0, 0, (1+0j), (1+0j)], (0.8347744596896209-1.5798804655415206j), blue
49, [1, 0, 0, 0, 1, 1], [(1+0j), 0, 0, 0, (1+0j), (1+0j)], (1.7963129212280826-1.7721881578492127j), blue
50, [0, 1, 0, 0, 1, 1], [0, (1+0j), 0, 0, (1+0j), (1+0j)], (1.7223484241866625-1.949702950748621j), blue
51, [1, 1, 0, 0, 1, 1], [(1+0j), (1+0j), 0, 0, (1+0j), (1+0j)], (2.6838868857251237-2.1420106430563135j), blue
52, [0, 0, 1, 0, 1, 1], [0, 0, (1+0j), 0, (1+0j), (1+0j)], (1.6170912553200258-2.1061663098747023j), blue
53, [1, 0, 1, 0, 1, 1], [(1+0j), 0, (1+0j), 0, (1+0j), (1+0j)], (2.5786297168584875-2.2984740021823944j), blue
54, [0, 1, 1, 0, 1, 1], [0, (1+0j), (1+0j), 0, (1+0j), (1+0j)], (2.5046652198170674-2.4759887950818027j), blue
55, [1, 1, 1, 0, 1, 1], [(1+0j), (1+0j), (1+0j), 0, (1+0j), (1+0j)], (3.4662036813555286-2.668296487389495j), blue
56, [0, 0, 0, 1, 1, 1], [0, 0, 0, (1+0j), (1+0j), (1+0j)], (1.48579333157786-2.23637008425235j), blue
57, [1, 0, 0, 1, 1, 1], [(1+0j), 0, 0, (1+0j), (1+0j), (1+0j)], (2.4473317931163217-2.4286777765600425j), blue
58, [0, 1, 0, 1, 1, 1], [0, (1+0j), 0, (1+0j), (1+0j), (1+0j)], (2.3733672960749015-2.6061925694594508j), blue
59, [1, 1, 0, 1, 1, 1], [(1+0j), (1+0j), 0, (1+0j), (1+0j), (1+0j)], (3.3349057576133627-2.798500261767143j), blue
60, [0, 0, 1, 1, 1, 1], [0, 0, (1+0j), (1+0j), (1+0j), (1+0j)], (2.2681101272082653-2.7626559285855317j), blue
61, [1, 0, 1, 1, 1, 1], [(1+0j), 0, (1+0j), (1+0j), (1+0j), (1+0j)], (3.2296485887467266-2.954963620893224j), blue
62, [0, 1, 1, 1, 1, 1], [0, (1+0j), (1+0j), (1+0j), (1+0j), (1+0j)], (3.1556840917053064-3.1324784137926325j), blue
63, [1, 1, 1, 1, 1, 1], [(1+0j), (1+0j), (1+0j), (1+0j), (1+0j), (1+0j)], (4.117222553243767-3.3247861061003245j), blue
64, [0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, (1+0j)], (0.16380180447133114-0.8562048715430202j), blue
65, [1, 0, 0, 0, 0, 0, 1], [(1+0j), 0, 0, 0, 0, 0, (1+0j)], (1.1253402660097926-1.0485125638507125j), blue
66, [0, 1, 0, 0, 0, 0, 1], [0, (1+0j), 0, 0, 0, 0, (1+0j)], (1.0513757689683725-1.2260273567501208j), blue
67, [1, 1, 0, 0, 0, 0, 1], [(1+0j), (1+0j), 0, 0, 0, 0, (1+0j)], (2.012914230506834-1.418335049057813j), blue
68, [0, 0, 1, 0, 0, 0, 1], [0, 0, (1+0j), 0, 0, 0, (1+0j)], (0.9461186001017361-1.3824907158762019j), blue
69, [1, 0, 1, 0, 0, 0, 1], [(1+0j), 0, (1+0j), 0, 0, 0, (1+0j)], (1.9076570616401978-1.5747984081838942j), blue
70, [0, 1, 1, 0, 0, 0, 1], [0, (1+0j), (1+0j), 0, 0, 0, (1+0j)], (1.8336925645987776-1.7523132010833025j), blue
71, [1, 1, 1, 0, 0, 0, 1], [(1+0j), (1+0j), (1+0j), 0, 0, 0, (1+0j)], (2.795231026137239-1.9446208933909948j), blue
72, [0, 0, 0, 1, 0, 0, 1], [0, 0, 0, (1+0j), 0, 0, (1+0j)], (0.8148206763595702-1.5126944902538497j), blue
73, [1, 0, 0, 1, 0, 0, 1], [(1+0j), 0, 0, (1+0j), 0, 0, (1+0j)], (1.776359137898032-1.7050021825615418j), blue
74, [0, 1, 0, 1, 0, 0, 1], [0, (1+0j), 0, (1+0j), 0, 0, (1+0j)], (1.7023946408566117-1.8825169754609503j), blue
75, [1, 1, 0, 1, 0, 0, 1], [(1+0j), (1+0j), 0, (1+0j), 0, 0, (1+0j)], (2.663933102395073-2.0748246677686426j), blue
76, [0, 0, 1, 1, 0, 0, 1], [0, 0, (1+0j), (1+0j), 0, 0, (1+0j)], (1.5971374719899754-2.0389803345870314j), blue
77, [1, 0, 1, 1, 0, 0, 1], [(1+0j), 0, (1+0j), (1+0j), 0, 0, (1+0j)], (2.558675933528437-2.231288026894724j), blue
78, [0, 1, 1, 1, 0, 0, 1], [0, (1+0j), (1+0j), (1+0j), 0, 0, (1+0j)], (2.4847114364870166-2.408802819794132j), blue
79, [1, 1, 1, 1, 0, 0, 1], [(1+0j), (1+0j), (1+0j), (1+0j), 0, 0, (1+0j)], (3.446249898025478-2.6011105121018243j), blue
80, [0, 0, 0, 0, 1, 0, 1], [0, 0, 0, 0, (1+0j), 0, (1+0j)], (0.663533485381017-1.6126408264357868j), blue
81, [1, 0, 0, 0, 1, 0, 1], [(1+0j), 0, 0, 0, (1+0j), 0, (1+0j)], (1.6250719469194785-1.8049485187434793j), blue
82, [0, 1, 0, 0, 1, 0, 1], [0, (1+0j), 0, 0, (1+0j), 0, (1+0j)], (1.5511074498780584-1.9824633116428874j), blue
83, [1, 1, 0, 0, 1, 0, 1], [(1+0j), (1+0j), 0, 0, (1+0j), 0, (1+0j)], (2.5126459114165196-2.17477100395058j), blue
84, [0, 0, 1, 0, 1, 0, 1], [0, 0, (1+0j), 0, (1+0j), 0, (1+0j)], (1.445850281011422-2.138926670768969j), blue
85, [1, 0, 1, 0, 1, 0, 1], [(1+0j), 0, (1+0j), 0, (1+0j), 0, (1+0j)], (2.4073887425498834-2.3312343630766605j), blue
86, [0, 1, 1, 0, 1, 0, 1], [0, (1+0j), (1+0j), 0, (1+0j), 0, (1+0j)], (2.3334242455084633-2.5087491559760693j), blue
87, [1, 1, 1, 0, 1, 0, 1], [(1+0j), (1+0j), (1+0j), 0, (1+0j), 0, (1+0j)], (3.2949627070469245-2.701056848283762j), blue
88, [0, 0, 0, 1, 1, 0, 1], [0, 0, 0, (1+0j), (1+0j), 0, (1+0j)], (1.3145523572692561-2.269130445146616j), blue
89, [1, 0, 0, 1, 1, 0, 1], [(1+0j), 0, 0, (1+0j), (1+0j), 0, (1+0j)], (2.2760908188077176-2.4614381374543086j), blue
90, [0, 1, 0, 1, 1, 0, 1], [0, (1+0j), 0, (1+0j), (1+0j), 0, (1+0j)], (2.2021263217662974-2.6389529303537174j), blue
91, [1, 1, 0, 1, 1, 0, 1], [(1+0j), (1+0j), 0, (1+0j), (1+0j), 0, (1+0j)], (3.1636647833047586-2.831260622661409j), blue
92, [0, 0, 1, 1, 1, 0, 1], [0, 0, (1+0j), (1+0j), (1+0j), 0, (1+0j)], (2.0968691528996612-2.795416289479798j), blue
93, [1, 0, 1, 1, 1, 0, 1], [(1+0j), 0, (1+0j), (1+0j), (1+0j), 0, (1+0j)], (3.0584076144381225-2.9877239817874903j), blue
94, [0, 1, 1, 1, 1, 0, 1], [0, (1+0j), (1+0j), (1+0j), (1+0j), 0, (1+0j)], (2.9844431173967023-3.165238774686899j), blue
95, [1, 1, 1, 1, 1, 0, 1], [(1+0j), (1+0j), (1+0j), (1+0j), (1+0j), 0, (1+0j)], (3.9459815789351635-3.3575464669945907j), blue
96, [0, 0, 0, 0, 0, 1, 1], [0, 0, 0, 0, 0, (1+0j), (1+0j)], (0.4988445832512663-1.679649382191774j), blue
97, [1, 0, 0, 0, 0, 1, 1], [(1+0j), 0, 0, 0, 0, (1+0j), (1+0j)], (1.4603830447897277-1.8719570744994662j), blue
98, [0, 1, 0, 0, 0, 1, 1], [0, (1+0j), 0, 0, 0, (1+0j), (1+0j)], (1.3864185477483078-2.0494718673988745j), blue
99, [1, 1, 0, 0, 0, 1, 1], [(1+0j), (1+0j), 0, 0, 0, (1+0j), (1+0j)], (2.347957009286769-2.2417795597065666j), blue
100, [0, 0, 1, 0, 0, 1, 1], [0, 0, (1+0j), 0, 0, (1+0j), (1+0j)], (1.2811613788816714-2.2059352265249554j), blue
101, [1, 0, 1, 0, 0, 1, 1], [(1+0j), 0, (1+0j), 0, 0, (1+0j), (1+0j)], (2.242699840420133-2.398242918832648j), blue
102, [0, 1, 1, 0, 0, 1, 1], [0, (1+0j), (1+0j), 0, 0, (1+0j), (1+0j)], (2.168735343378713-2.5757577117320563j), blue
103, [1, 1, 1, 0, 0, 1, 1], [(1+0j), (1+0j), (1+0j), 0, 0, (1+0j), (1+0j)], (3.130273804917174-2.7680654040397483j), blue
104, [0, 0, 0, 1, 0, 1, 1], [0, 0, 0, (1+0j), 0, (1+0j), (1+0j)], (1.1498634551395055-2.3361390009026035j), blue
105, [1, 0, 0, 1, 0, 1, 1], [(1+0j), 0, 0, (1+0j), 0, (1+0j), (1+0j)], (2.111401916677967-2.528446693210296j), blue
106, [0, 1, 0, 1, 0, 1, 1], [0, (1+0j), 0, (1+0j), 0, (1+0j), (1+0j)], (2.037437419636547-2.705961486109704j), blue
107, [1, 1, 0, 1, 0, 1, 1], [(1+0j), (1+0j), 0, (1+0j), 0, (1+0j), (1+0j)], (2.9989758811750082-2.8982691784173964j), blue
108, [0, 0, 1, 1, 0, 1, 1], [0, 0, (1+0j), (1+0j), 0, (1+0j), (1+0j)], (1.9321802507699104-2.862424845235785j), blue
109, [1, 0, 1, 1, 0, 1, 1], [(1+0j), 0, (1+0j), (1+0j), 0, (1+0j), (1+0j)], (2.893718712308372-3.0547325375434777j), blue
110, [0, 1, 1, 1, 0, 1, 1], [0, (1+0j), (1+0j), (1+0j), 0, (1+0j), (1+0j)], (2.819754215266952-3.2322473304428856j), blue
111, [1, 1, 1, 1, 0, 1, 1], [(1+0j), (1+0j), (1+0j), (1+0j), 0, (1+0j), (1+0j)], (3.781292676805413-3.424555022750578j), blue
112, [0, 0, 0, 0, 1, 1, 1], [0, 0, 0, 0, (1+0j), (1+0j), (1+0j)], (0.9985762641609521-2.436085337084541j), blue
113, [1, 0, 0, 0, 1, 1, 1], [(1+0j), 0, 0, 0, (1+0j), (1+0j), (1+0j)], (1.9601147256994138-2.6283930293922326j), blue
114, [0, 1, 0, 0, 1, 1, 1], [0, (1+0j), 0, 0, (1+0j), (1+0j), (1+0j)], (1.8861502286579936-2.8059078222916414j), blue
115, [1, 1, 0, 0, 1, 1, 1], [(1+0j), (1+0j), 0, 0, (1+0j), (1+0j), (1+0j)], (2.847688690196455-2.998215514599334j), blue
116, [0, 0, 1, 0, 1, 1, 1], [0, 0, (1+0j), 0, (1+0j), (1+0j), (1+0j)], (1.780893059791357-2.9623711814177227j), blue
117, [1, 0, 1, 0, 1, 1, 1], [(1+0j), 0, (1+0j), 0, (1+0j), (1+0j), (1+0j)], (2.7424315213298187-3.1546788737254143j), blue
