n, binary, revolving, gaussian, color
1, [1], [(1+0j)], (-0.2941176470588235+1.176470588235294j), blue
1, [1], [(0.80902-0.58779j)], (0.45357058823529406+1.1246676470588233j), red
1, [1], [(0.30902-0.95106j)], (1.028005882352941+0.6432764705882352j), green
1, [1], [(-0.30902-0.95106j)], (1.2097823529411762-0.08382941176470593j), orange
1, [1], [(-0.80902-0.58779j)], (0.9294647058823529-0.7789088235294116j), black
1, [1], [(-1-0j)], (0.2941176470588235-1.176470588235294j), purple
1, [1], [(-0.80902+0.58779j)], (-0.45357058823529406-1.1246676470588233j), cyan
1, [1], [(-0.30902+0.95106j)], (-1.028005882352941-0.6432764705882352j), magenta
1, [1], [(0.30902+0.95106j)], (-1.2097823529411762+0.08382941176470593j), yellow
1, [1], [(0.80902+0.58779j)], (-0.9294647058823529+0.7789088235294116j), brown
2, [0, 1], [0, (1+0j)], (-1.29757785467128-0.6920415224913493j), blue
2, [0, 1], [0, (0.80902-0.58779j)], (-1.4565415224913492+0.20282785467128028j), red
2, [0, 1], [0, (0.30902-0.95106j)], (-1.0591505190311417+1.020219723183391j), green
2, [0, 1], [0, (-0.30902-0.95106j)], (-0.25719550173010375+1.4479290657439443j), orange
2, [0, 1], [0, (-0.80902-0.58779j)], (0.6429913494809687+1.322578719723183j), black
2, [0, 1], [0, (-1-0j)], (1.29757785467128+0.6920415224913493j), purple
2, [0, 1], [0, (-0.80902+0.58779j)], (1.4565415224913492-0.20282785467128028j), cyan
2, [0, 1], [0, (-0.30902+0.95106j)], (1.0591505190311417-1.020219723183391j), magenta
2, [0, 1], [0, (0.30902+0.95106j)], (0.25719550173010375-1.4479290657439443j), yellow
2, [0, 1], [0, (0.80902+0.58779j)], (-0.6429913494809687-1.322578719723183j), brown
3, [1, 1], [(1+0j), (0.80902-0.58779j)], (-1.7506591695501728+1.3792984429065742j), blue
3, [1, 1], [(0.80902-0.58779j), (0.30902-0.95106j)], (-0.6055799307958476+2.1448873702422144j), red
3, [1, 1], [(0.30902-0.95106j), (-0.30902-0.95106j)], (0.7708103806228372+2.0912055363321795j), green
3, [1, 1], [(-0.30902-0.95106j), (-0.80902-0.58779j)], (1.852773702422145+1.2387493079584773j), orange
3, [1, 1], [(-0.80902-0.58779j), (-1-0j)], (2.227042560553633-0.08686730103806228j), black
3, [1, 1], [(-1-0j), (-0.80902+0.58779j)], (1.7506591695501728-1.3792984429065742j), purple
3, [1, 1], [(-0.80902+0.58779j), (-0.30902+0.95106j)], (0.6055799307958476-2.1448873702422144j), cyan
3, [1, 1], [(-0.30902+0.95106j), (0.30902+0.95106j)], (-0.7708103806228372-2.0912055363321795j), magenta
3, [1, 1], [(0.30902+0.95106j), (0.80902+0.58779j)], (-1.852773702422145-1.2387493079584773j), yellow
3, [1, 1], [(0.80902+0.58779j), (1+0j)], (-2.227042560553633+0.08686730103806228j), brown
4, [0, 0, 1], [0, 0, (1+0j)], (1.1958070425401992-1.3230205577040501j), blue
4, [0, 0, 1], [0, 0, (0.80902-0.58779j)], (0.18977355994300826-1.7732335131284342j), red
4, [0, 0, 1], [0, 0, (0.30902-0.95106j)], (-0.8887436393242416-1.5461240586199876j), green
4, [0, 0, 1], [0, 0, (-0.30902-0.95106j)], (-1.6278002238957863-0.7284444331365763j), orange
4, [0, 0, 1], [0, 0, (-0.80902-0.58779j)], (-1.7450900671687357+0.3674666700590268j), black
4, [0, 0, 1], [0, 0, (-1-0j)], (-1.1958070425401992+1.3230205577040501j), purple
4, [0, 0, 1], [0, 0, (-0.80902+0.58779j)], (-0.18977355994300826+1.7732335131284342j), cyan
4, [0, 0, 1], [0, 0, (-0.30902+0.95106j)], (0.8887436393242416+1.5461240586199876j), magenta
4, [0, 0, 1], [0, 0, (0.30902+0.95106j)], (1.6278002238957863+0.7284444331365763j), yellow
4, [0, 0, 1], [0, 0, (0.80902+0.58779j)], (1.7450900671687357-0.3674666700590268j), brown
5, [1, 0, 1], [(1+0j), 0, (0.80902-0.58779j)], (-0.10434408711581522-0.5967629248931403j), blue
5, [1, 0, 1], [(0.80902-0.58779j), 0, (0.30902-0.95106j)], (-0.43517305108894755-0.4214564115611643j), red
5, [1, 0, 1], [(0.30902-0.95106j), 0, (-0.30902-0.95106j)], (-0.5997943415428453-0.08516796254834103j), green
5, [1, 0, 1], [(-0.30902-0.95106j), 0, (-0.80902-0.58779j)], (-0.5353077142275595+0.28363725829432085j), orange
5, [1, 0, 1], [(-0.80902-0.58779j), 0, (-1-0j)], (-0.26634233665784635+0.5441117341746385j), black
5, [1, 0, 1], [(-1-0j), 0, (-0.80902+0.58779j)], (0.10434408711581522+0.5967629248931403j), purple
5, [1, 0, 1], [(-0.80902+0.58779j), 0, (-0.30902+0.95106j)], (0.43517305108894755+0.4214564115611643j), cyan
5, [1, 0, 1], [(-0.30902+0.95106j), 0, (0.30902+0.95106j)], (0.5997943415428453+0.08516796254834103j), magenta
5, [1, 0, 1], [(0.30902+0.95106j), 0, (0.80902+0.58779j)], (0.5353077142275595-0.28363725829432085j), yellow
5, [1, 0, 1], [(0.80902+0.58779j), 0, (1+0j)], (0.26634233665784635-0.5441117341746385j), brown
6, [0, 1, 1], [0, (1+0j), (0.80902-0.58779j)], (-1.1078042947282718-2.4652750356197837j), blue
6, [0, 1, 1], [0, (0.80902-0.58779j), (0.30902-0.95106j)], (-2.3452851618155908-1.3432962039487073j), red
6, [0, 1, 1], [0, (0.30902-0.95106j), (-0.30902-0.95106j)], (-2.686950742926928+0.2917752900468147j), green
6, [0, 1, 1], [0, (-0.30902-0.95106j), (-0.80902-0.58779j)], (-2.0022855688988397+1.815395735802971j), orange
6, [0, 1, 1], [0, (-0.80902-0.58779j), (-1-0j)], (-0.5528156930592305+2.645599277427233j), black
6, [0, 1, 1], [0, (-1-0j), (-0.80902+0.58779j)], (1.1078042947282718+2.4652750356197837j), purple
6, [0, 1, 1], [0, (-0.80902+0.58779j), (-0.30902+0.95106j)], (2.3452851618155908+1.3432962039487073j), cyan
6, [0, 1, 1], [0, (-0.30902+0.95106j), (0.30902+0.95106j)], (2.686950742926928-0.2917752900468147j), magenta
6, [0, 1, 1], [0, (0.30902+0.95106j), (0.80902+0.58779j)], (2.0022855688988397-1.815395735802971j), yellow
6, [0, 1, 1], [0, (0.80902+0.58779j), (1+0j)], (0.5528156930592305-2.645599277427233j), brown
7, [1, 1, 1], [(1+0j), (0.80902-0.58779j), (0.30902-0.95106j)], (-2.639402808874414-0.16682561571341337j), blue
7, [1, 1, 1], [(0.80902-0.58779j), (0.30902-0.95106j), (-0.30902-0.95106j)], (-2.233380154691634+1.4164429371056382j), red
7, [1, 1, 1], [(0.30902-0.95106j), (-0.30902-0.95106j), (-0.80902-0.58779j)], (-0.9742796865458985+2.4586722063912063j), green
7, [1, 1, 1], [(-0.30902-0.95106j), (-0.80902-0.58779j), (-1-0j)], (0.6569666598819457+2.5617698656625274j), orange
7, [1, 1, 1], [(-0.80902-0.58779j), (-1-0j), (-0.80902+0.58779j)], (2.0372690006106247+1.686366212090372j), black
7, [1, 1, 1], [(-1-0j), (-0.80902+0.58779j), (-0.30902+0.95106j)], (2.639402808874414+0.16682561571341337j), purple
7, [1, 1, 1], [(-0.80902+0.58779j), (-0.30902+0.95106j), (0.30902+0.95106j)], (2.233380154691634-1.4164429371056382j), cyan
7, [1, 1, 1], [(-0.30902+0.95106j), (0.30902+0.95106j), (0.80902+0.58779j)], (0.9742796865458985-2.4586722063912063j), magenta
7, [1, 1, 1], [(0.30902+0.95106j), (0.80902+0.58779j), (1+0j)], (-0.6569666598819457-2.5617698656625274j), yellow
7, [1, 1, 1], [(0.80902+0.58779j), (1+0j), (0.80902-0.58779j)], (-2.0372690006106247-1.686366212090372j), brown
8, [0, 0, 0, 1], [0, 0, 0, (1+0j)], (1.2047868200811769+1.7959555081955432j), blue
8, [0, 0, 0, 1], [0, 0, 0, (0.80902-0.58779j)], (2.030341321344332+0.7448022802648433j), red
8, [0, 0, 0, 1], [0, 0, 0, (0.30902-0.95106j)], (2.0803646687659385-0.5908383819638174j), green
8, [0, 0, 0, 1], [0, 0, 0, (-0.30902-0.95106j)], (1.335758222482968-1.700810724248991j), orange
8, [0, 0, 0, 1], [0, 0, 0, (-0.80902-0.58779j)], (0.08094805498018465-2.1611255702158734j), black
8, [0, 0, 0, 1], [0, 0, 0, (-1-0j)], (-1.2047868200811769-1.7959555081955432j), purple
8, [0, 0, 0, 1], [0, 0, 0, (-0.80902+0.58779j)], (-2.030341321344332-0.7448022802648433j), cyan
8, [0, 0, 0, 1], [0, 0, 0, (-0.30902+0.95106j)], (-2.0803646687659385+0.5908383819638174j), magenta
8, [0, 0, 0, 1], [0, 0, 0, (0.30902+0.95106j)], (-1.335758222482968+1.700810724248991j), yellow
8, [0, 0, 0, 1], [0, 0, 0, (0.80902+0.58779j)], (-0.08094805498018465+2.1611255702158734j), brown
9, [1, 0, 0, 1], [(1+0j), 0, 0, (0.80902-0.58779j)], (1.7362236742855086+1.9212728685001372j), blue
9, [1, 0, 0, 1], [(0.80902-0.58779j), 0, 0, (0.30902-0.95106j)], (2.5339352570012323+0.5338292650950058j), red
9, [1, 0, 0, 1], [(0.30902-0.95106j), 0, 0, (-0.30902-0.95106j)], (2.363764104835909-1.0575342536607557j), green
9, [1, 0, 0, 1], [(-0.30902-0.95106j), 0, 0, (-0.80902-0.58779j)], (1.2907304079213608-2.2449549819805794j), orange
9, [1, 0, 0, 1], [(-0.80902-0.58779j), 0, 0, (-1-0j)], (-0.275322114198824-2.574864331724955j), black
9, [1, 0, 0, 1], [(-1-0j), 0, 0, (-0.80902+0.58779j)], (-1.7362236742855086-1.9212728685001372j), purple
9, [1, 0, 0, 1], [(-0.80902+0.58779j), 0, 0, (-0.30902+0.95106j)], (-2.5339352570012323-0.5338292650950058j), cyan
9, [1, 0, 0, 1], [(-0.30902+0.95106j), 0, 0, (0.30902+0.95106j)], (-2.363764104835909+1.0575342536607557j), magenta
9, [1, 0, 0, 1], [(0.30902+0.95106j), 0, 0, (0.80902+0.58779j)], (-1.2907304079213608+2.2449549819805794j), yellow
9, [1, 0, 0, 1], [(0.80902+0.58779j), 0, 0, (1+0j)], (0.275322114198824+2.574864331724955j), brown
10, [0, 1, 0, 1], [0, (1+0j), 0, (0.80902-0.58779j)], (0.732763466673052+0.05276075777349398j), blue
10, [0, 1, 0, 1], [0, (0.80902-0.58779j), 0, (0.30902-0.95106j)], (0.6238231462745893-0.38801052729253716j), red
10, [0, 1, 0, 1], [0, (0.30902-0.95106j), 0, (-0.30902-0.95106j)], (0.2766077034518264-0.6805910010656j), green
10, [0, 1, 0, 1], [0, (-0.30902-0.95106j), 0, (-0.80902-0.58779j)], (-0.1762474467499191-0.7131965044719291j), orange
10, [0, 1, 0, 1], [0, (-0.80902-0.58779j), 0, (-1-0j)], (-0.5617954706002082-0.4733767884723601j), black
10, [0, 1, 0, 1], [0, (-1-0j), 0, (-0.80902+0.58779j)], (-0.732763466673052-0.05276075777349398j), purple
10, [0, 1, 0, 1], [0, (-0.80902+0.58779j), 0, (-0.30902+0.95106j)], (-0.6238231462745893+0.38801052729253716j), cyan
10, [0, 1, 0, 1], [0, (-0.30902+0.95106j), 0, (0.30902+0.95106j)], (-0.2766077034518264+0.6805910010656j), magenta
10, [0, 1, 0, 1], [0, (0.30902+0.95106j), 0, (0.80902+0.58779j)], (0.1762474467499191+0.7131965044719291j), yellow
10, [0, 1, 0, 1], [0, (0.80902+0.58779j), 0, (1+0j)], (0.5617954706002082+0.4733767884723601j), brown
11, [1, 1, 0, 1], [(1+0j), (0.80902-0.58779j), 0, (0.30902-0.95106j)], (0.32970549921576575+0.7884600609427568j), blue
11, [1, 1, 0, 1], [(0.80902-0.58779j), (0.30902-0.95106j), 0, (-0.30902-0.95106j)], (0.7301782916871205+0.4440766459932235j), red
11, [1, 1, 0, 1], [(0.30902-0.95106j), (-0.30902-0.95106j), 0, (-0.80902-0.58779j)], (0.8517584356030219-0.06992003388369383j), green
11, [1, 1, 0, 1], [(-0.30902-0.95106j), (-0.80902-0.58779j), 0, (-1-0j)], (0.647986882340968-0.5572062002370659j), orange
11, [1, 1, 0, 1], [(-0.80902-0.58779j), (-1-0j), 0, (-0.80902+0.58779j)], (0.19670123920930083-0.8316695813029056j), black
11, [1, 1, 0, 1], [(-1-0j), (-0.80902+0.58779j), 0, (-0.30902+0.95106j)], (-0.32970549921576575-0.7884600609427568j), purple
11, [1, 1, 0, 1], [(-0.80902+0.58779j), (-0.30902+0.95106j), 0, (0.30902+0.95106j)], (-0.7301782916871205-0.4440766459932235j), cyan
11, [1, 1, 0, 1], [(-0.30902+0.95106j), (0.30902+0.95106j), 0, (0.80902+0.58779j)], (-0.8517584356030219+0.06992003388369383j), magenta
11, [1, 1, 0, 1], [(0.30902+0.95106j), (0.80902+0.58779j), 0, (1+0j)], (-0.647986882340968+0.5572062002370659j), yellow
11, [1, 1, 0, 1], [(0.80902+0.58779j), (1+0j), 0, (0.80902-0.58779j)], (-0.19670123920930083+0.8316695813029056j), brown
12, [0, 0, 1, 1], [0, 0, (1+0j), (0.80902-0.58779j)], (3.226148363884531-0.5782182774392068j), blue
12, [0, 0, 1, 1], [0, 0, (0.80902-0.58779j), (0.30902-0.95106j)], (2.2701382287089467-2.364071895092252j), red
12, [0, 0, 1, 1], [0, 0, (0.30902-0.95106j), (-0.30902-0.95106j)], (0.44701458315872644-3.2469347828689785j), green
12, [0, 0, 1, 1], [0, 0, (-0.30902-0.95106j), (-0.80902-0.58779j)], (-1.5468521689156016-2.88957000335245j), orange
12, [0, 0, 1, 1], [0, 0, (-0.80902-0.58779j), (-1-0j)], (-2.9498768872499124-1.4284888381365164j), black
12, [0, 0, 1, 1], [0, 0, (-1-0j), (-0.80902+0.58779j)], (-3.226148363884531+0.5782182774392068j), purple
12, [0, 0, 1, 1], [0, 0, (-0.80902+0.58779j), (-0.30902+0.95106j)], (-2.2701382287089467+2.364071895092252j), cyan
12, [0, 0, 1, 1], [0, 0, (-0.30902+0.95106j), (0.30902+0.95106j)], (-0.44701458315872644+3.2469347828689785j), magenta
12, [0, 0, 1, 1], [0, 0, (0.30902+0.95106j), (0.80902+0.58779j)], (1.5468521689156016+2.88957000335245j), yellow
12, [0, 0, 1, 1], [0, 0, (0.80902+0.58779j), (1+0j)], (2.9498768872499124+1.4284888381365164j), brown
13, [1, 0, 1, 1], [(1+0j), 0, (0.80902-0.58779j), (0.30902-0.95106j)], (1.9760205816501233-1.1876013068569578j), blue
13, [1, 0, 1, 1], [(0.80902-0.58779j), 0, (0.30902-0.95106j), (-0.30902-0.95106j)], (0.9005851713940205-2.122267135810155j), red
13, [1, 0, 1, 1], [(0.30902-0.95106j), 0, (-0.30902-0.95106j), (-0.80902-0.58779j)], (-0.5188462865626606-2.2462935327642146j), green
13, [1, 0, 1, 1], [(-0.30902-0.95106j), 0, (-0.80902-0.58779j), (-1-0j)], (-1.7400945343087364-1.5123182499012224j), orange
13, [1, 0, 1, 1], [(-0.80902-0.58779j), 0, (-1-0j), (-0.80902+0.58779j)], (-2.2966836580021783-0.20069054609020476j), black
13, [1, 0, 1, 1], [(-1-0j), 0, (-0.80902+0.58779j), (-0.30902+0.95106j)], (-1.9760205816501233+1.1876013068569578j), purple
13, [1, 0, 1, 1], [(-0.80902+0.58779j), 0, (-0.30902+0.95106j), (0.30902+0.95106j)], (-0.9005851713940205+2.122267135810155j), cyan
13, [1, 0, 1, 1], [(-0.30902+0.95106j), 0, (0.30902+0.95106j), (0.80902+0.58779j)], (0.5188462865626606+2.2462935327642146j), magenta
