n, binary, revolving, gaussian, color
1, [1], [(1+0j)], (-0.975609756097561+1.2195121951219512j), blue
1, [1], [(0.80902-0.58779j)], (-0.072470731707317+1.560063414634146j), red
1, [1], [(0.30902-0.95106j)], (0.8583463414634147+1.3047170731707318j), green
1, [1], [(-0.30902-0.95106j)], (1.4613121951219512+0.551009756097561j), orange
1, [1], [(-0.80902-0.58779j)], (1.5061048780487805-0.4131560975609755j), black
1, [1], [(-1-0j)], (0.975609756097561-1.2195121951219512j), purple
1, [1], [(-0.80902+0.58779j)], (0.072470731707317-1.560063414634146j), cyan
1, [1], [(-0.30902+0.95106j)], (-0.8583463414634147-1.3047170731707318j), magenta
1, [1], [(0.30902+0.95106j)], (-1.4613121951219512-0.551009756097561j), yellow
1, [1], [(0.80902+0.58779j)], (-1.5061048780487805+0.4131560975609755j), brown
2, [0, 1], [0, (1+0j)], (-0.5353955978584174-2.379535990481856j), blue
2, [0, 1], [0, (0.80902-0.58779j)], (-1.831813206424747-1.6103920285544318j), red
2, [0, 1], [0, (0.30902-0.95106j)], (-2.428529446757882-0.22613087447947666j), green
2, [0, 1], [0, (-0.30902-0.95106j)], (-2.097633551457466+1.2445175490779294j), orange
2, [0, 1], [0, (-0.80902-0.58779j)], (-0.9655217132659133+2.23979238548483j), black
2, [0, 1], [0, (-1-0j)], (0.5353955978584174+2.379535990481856j), purple
2, [0, 1], [0, (-0.80902+0.58779j)], (1.831813206424747+1.6103920285544318j), cyan
2, [0, 1], [0, (-0.30902+0.95106j)], (2.428529446757882+0.22613087447947666j), magenta
2, [0, 1], [0, (0.30902+0.95106j)], (2.097633551457466-1.2445175490779294j), yellow
2, [0, 1], [0, (0.80902+0.58779j)], (0.9655217132659133-2.23979238548483j), brown
3, [1, 1], [(1+0j), (0.80902-0.58779j)], (-2.807422962522308-0.39087983343248056j), blue
3, [1, 1], [(0.80902-0.58779j), (0.30902-0.95106j)], (-2.501000178465199+1.3339325401546693j), red
3, [1, 1], [(0.30902-0.95106j), (-0.30902-0.95106j)], (-1.2392872099940513+2.5492346222486613j), green
3, [1, 1], [(-0.30902-0.95106j), (-0.80902-0.58779j)], (0.4957904818560379+2.790802141582391j), orange
3, [1, 1], [(-0.80902-0.58779j), (-1-0j)], (2.0415004759071977+1.9663798929208802j), black
3, [1, 1], [(-1-0j), (-0.80902+0.58779j)], (2.807422962522308+0.39087983343248056j), purple
3, [1, 1], [(-0.80902+0.58779j), (-0.30902+0.95106j)], (2.501000178465199-1.3339325401546693j), cyan
3, [1, 1], [(-0.30902+0.95106j), (0.30902+0.95106j)], (1.2392872099940513-2.5492346222486613j), magenta
3, [1, 1], [(0.30902+0.95106j), (0.80902+0.58779j)], (-0.4957904818560379-2.790802141582391j), yellow
3, [1, 1], [(0.80902+0.58779j), (1+0j)], (-2.0415004759071977-1.9663798929208802j), brown
4, [0, 0, 1], [0, 0, (1+0j)], (3.4242103277665725+1.668577066496424j), blue
4, [0, 0, 1], [0, 0, (0.80902-0.58779j)], (3.7510275532856454-0.6628043702209769j), red
4, [0, 0, 1], [0, 0, (0.30902-0.95106j)], (2.6450663803485153-2.7410057892369517j), green
4, [0, 0, 1], [0, 0, (-0.30902-0.95106j)], (0.5287674293756628-3.7722531594144018j), orange
4, [0, 0, 1], [0, 0, (-0.80902-0.58779j)], (-1.7894817254537791-3.3626288068948504j), black
4, [0, 0, 1], [0, 0, (-1-0j)], (-3.4242103277665725-1.668577066496424j), purple
4, [0, 0, 1], [0, 0, (-0.80902+0.58779j)], (-3.7510275532856454+0.6628043702209769j), cyan
4, [0, 0, 1], [0, 0, (-0.30902+0.95106j)], (-2.6450663803485153+2.7410057892369517j), magenta
4, [0, 0, 1], [0, 0, (0.30902+0.95106j)], (-0.5287674293756628+3.7722531594144018j), yellow
4, [0, 0, 1], [0, 0, (0.80902+0.58779j)], (1.7894817254537791+3.3626288068948504j), brown
5, [1, 0, 1], [(1+0j), 0, (0.80902-0.58779j)], (2.7754177971880845+0.5567078249009743j), blue
5, [1, 0, 1], [(0.80902-0.58779j), 0, (0.30902-0.95106j)], (2.5725956486411983-1.1809423746028056j), red
5, [1, 0, 1], [(0.30902-0.95106j), 0, (-0.30902-0.95106j)], (1.3871137708390775-2.46753608624367j), green
5, [1, 0, 1], [(-0.30902-0.95106j), 0, (-0.80902-0.58779j)], (-0.32816953033182794-2.8116190507972894j), orange
5, [1, 0, 1], [(-0.80902-0.58779j), 0, (-1-0j)], (-1.918105449717792-2.0817331640573995j), black
5, [1, 0, 1], [(-1-0j), 0, (-0.80902+0.58779j)], (-2.7754177971880845-0.5567078249009743j), purple
5, [1, 0, 1], [(-0.80902+0.58779j), 0, (-0.30902+0.95106j)], (-2.5725956486411983+1.1809423746028056j), cyan
5, [1, 0, 1], [(-0.30902+0.95106j), 0, (0.30902+0.95106j)], (-1.3871137708390775+2.46753608624367j), magenta
5, [1, 0, 1], [(0.30902+0.95106j), 0, (0.80902+0.58779j)], (0.32816953033182794+2.8116190507972894j), yellow
5, [1, 0, 1], [(0.80902+0.58779j), 0, (1+0j)], (1.918105449717792+2.0817331640573995j), brown
6, [0, 1, 1], [0, (1+0j), (0.80902-0.58779j)], (3.215631955427228-3.0423403607028328j), blue
6, [0, 1, 1], [0, (0.80902-0.58779j), (0.30902-0.95106j)], (0.8132531739237683-4.3513978177913835j), red
6, [0, 1, 1], [0, (0.30902-0.95106j), (-0.30902-0.95106j)], (-1.8997620173822192-3.9983840338938785j), green
6, [0, 1, 1], [0, (-0.30902-0.95106j), (-0.80902-0.58779j)], (-3.887115276911245-2.118111257816921j), orange
6, [0, 1, 1], [0, (-0.80902-0.58779j), (-1-0j)], (-4.389732041032486+0.5712153189884059j), black
6, [0, 1, 1], [0, (-1-0j), (-0.80902+0.58779j)], (-3.215631955427228+3.0423403607028328j), purple
6, [0, 1, 1], [0, (-0.80902+0.58779j), (-0.30902+0.95106j)], (-0.8132531739237683+4.3513978177913835j), cyan
6, [0, 1, 1], [0, (-0.30902+0.95106j), (0.30902+0.95106j)], (1.8997620173822192+3.9983840338938785j), magenta
6, [0, 1, 1], [0, (0.30902+0.95106j), (0.80902+0.58779j)], (3.887115276911245+2.118111257816921j), yellow
6, [0, 1, 1], [0, (0.80902+0.58779j), (1+0j)], (4.389732041032486-0.5712153189884059j), brown
7, [1, 1, 1], [(1+0j), (0.80902-0.58779j), (0.30902-0.95106j)], (-0.16235658217379267-3.131885622669432j), blue
7, [1, 1, 1], [(0.80902-0.58779j), (0.30902-0.95106j), (-0.30902-0.95106j)], (-1.9722327490895362-2.4383206192597324j), red
7, [1, 1, 1], [(0.30902-0.95106j), (-0.30902-0.95106j), (-0.80902-0.58779j)], (-3.0287689354478307-0.8133941846461892j), green
7, [1, 1, 1], [(-0.30902-0.95106j), (-0.80902-0.58779j), (-1-0j)], (-2.9284198459105344+1.122225075085967j), orange
7, [1, 1, 1], [(-0.80902-0.58779j), (-1-0j), (-0.80902+0.58779j)], (-1.7095270773784477+2.629184263141857j), black
7, [1, 1, 1], [(-1-0j), (-0.80902+0.58779j), (-0.30902+0.95106j)], (0.16235658217379267+3.131885622669432j), purple
7, [1, 1, 1], [(-0.80902+0.58779j), (-0.30902+0.95106j), (0.30902+0.95106j)], (1.9722327490895362+2.4383206192597324j), cyan
7, [1, 1, 1], [(-0.30902+0.95106j), (0.30902+0.95106j), (0.80902+0.58779j)], (3.0287689354478307+0.8133941846461892j), magenta
7, [1, 1, 1], [(0.30902+0.95106j), (0.80902+0.58779j), (1+0j)], (2.9284198459105344-1.122225075085967j), yellow
7, [1, 1, 1], [(0.80902+0.58779j), (1+0j), (0.80902-0.58779j)], (1.7095270773784477-2.629184263141857j), brown
8, [0, 0, 0, 1], [0, 0, 0, (1+0j)], (-5.375543083792294+2.547986188499309j), blue
8, [0, 0, 0, 1], [0, 0, 0, (0.80902-0.58779j)], (-2.851241063911633+5.221062255441984j), red
8, [0, 0, 0, 1], [0, 0, 0, (0.30902-0.95106j)], (0.7621374206806579+5.8998426972415565j), green
8, [0, 0, 0, 1], [0, 0, 0, (-0.30902-0.95106j)], (4.084438068187648+4.325085313301443j), orange
8, [0, 0, 0, 1], [0, 0, 0, (-0.80902-0.58779j)], (5.84660266738765+1.098318683002562j), black
8, [0, 0, 0, 1], [0, 0, 0, (-1-0j)], (5.375543083792294-2.547986188499309j), purple
8, [0, 0, 0, 1], [0, 0, 0, (-0.80902+0.58779j)], (2.851241063911633-5.221062255441984j), cyan
8, [0, 0, 0, 1], [0, 0, 0, (-0.30902+0.95106j)], (-0.7621374206806579-5.8998426972415565j), magenta
8, [0, 0, 0, 1], [0, 0, 0, (0.30902+0.95106j)], (-4.084438068187648-4.325085313301443j), yellow
8, [0, 0, 0, 1], [0, 0, 0, (0.80902+0.58779j)], (-5.84660266738765-1.098318683002562j), brown
9, [1, 0, 0, 1], [(1+0j), 0, 0, (0.80902-0.58779j)], (-3.8268508200091937+6.440574450563935j), blue
9, [1, 0, 0, 1], [(0.80902-0.58779j), 0, 0, (0.30902-0.95106j)], (0.6896666889733409+7.459906111875703j), red
9, [1, 0, 0, 1], [(0.30902-0.95106j), 0, 0, (-0.30902-0.95106j)], (4.942784409651063+5.629802386472175j), green
9, [1, 0, 0, 1], [(-0.30902-0.95106j), 0, 0, (-0.80902-0.58779j)], (7.307914862509601+1.649328439100123j), orange
9, [1, 0, 0, 1], [(-0.80902-0.58779j), 0, 0, (-1-0j)], (6.881647961841075-2.9611422860602845j), black
9, [1, 0, 0, 1], [(-1-0j), 0, 0, (-0.80902+0.58779j)], (3.8268508200091937-6.440574450563935j), purple
9, [1, 0, 0, 1], [(-0.80902+0.58779j), 0, 0, (-0.30902+0.95106j)], (-0.6896666889733409-7.459906111875703j), cyan
9, [1, 0, 0, 1], [(-0.30902+0.95106j), 0, 0, (0.30902+0.95106j)], (-4.942784409651063-5.629802386472175j), magenta
9, [1, 0, 0, 1], [(0.30902+0.95106j), 0, 0, (0.80902+0.58779j)], (-7.307914862509601-1.649328439100123j), yellow
9, [1, 0, 0, 1], [(0.80902+0.58779j), 0, 0, (1+0j)], (-6.881647961841075+2.9611422860602845j), brown
10, [0, 1, 0, 1], [0, (1+0j), 0, (0.80902-0.58779j)], (-3.38663666177005+2.841526264960128j), blue
10, [0, 1, 0, 1], [0, (0.80902-0.58779j), 0, (0.30902-0.95106j)], (-1.069675785744089+4.289450668687125j), red
10, [0, 1, 0, 1], [0, (0.30902-0.95106j), 0, (-0.30902-0.95106j)], (1.655908621429766+4.098954438821966j), green
10, [0, 1, 0, 1], [0, (-0.30902-0.95106j), 0, (-0.80902-0.58779j)], (3.748969115930184+2.3428362320804914j), orange
10, [0, 1, 0, 1], [0, (-0.80902-0.58779j), 0, (-1-0j)], (4.4100213705263815-0.3081938030144791j), black
10, [0, 1, 0, 1], [0, (-1-0j), 0, (-0.80902+0.58779j)], (3.38663666177005-2.841526264960128j), purple
10, [0, 1, 0, 1], [0, (-0.80902+0.58779j), 0, (-0.30902+0.95106j)], (1.069675785744089-4.289450668687125j), cyan
10, [0, 1, 0, 1], [0, (-0.30902+0.95106j), 0, (0.30902+0.95106j)], (-1.655908621429766-4.098954438821966j), magenta
10, [0, 1, 0, 1], [0, (0.30902+0.95106j), 0, (0.80902+0.58779j)], (-3.748969115930184-2.3428362320804914j), yellow
10, [0, 1, 0, 1], [0, (0.80902+0.58779j), 0, (1+0j)], (-4.4100213705263815+0.3081938030144791j), brown
11, [1, 1, 0, 1], [(1+0j), (0.80902-0.58779j), 0, (0.30902-0.95106j)], (-2.04528554184165+5.508962863809076j), blue
11, [1, 1, 0, 1], [(0.80902-0.58779j), (0.30902-0.95106j), 0, (-0.30902-0.95106j)], (1.583437889722449+5.659017853456112j), red
11, [1, 1, 0, 1], [(0.30902-0.95106j), (-0.30902-0.95106j), 0, (-0.80902-0.58779j)], (4.607315457393598+3.6475533052512232j), green
11, [1, 1, 0, 1], [(-0.30902-0.95106j), (-0.80902-0.58779j), 0, (-1-0j)], (5.8713335656483325+0.24281595308308201j), orange
11, [1, 1, 0, 1], [(-0.80902-0.58779j), (-1-0j), 0, (-0.80902+0.58779j)], (4.8927415398188305-3.2546823625211037j), black
11, [1, 1, 0, 1], [(-1-0j), (-0.80902+0.58779j), 0, (-0.30902+0.95106j)], (2.04528554184165-5.508962863809076j), purple
11, [1, 1, 0, 1], [(-0.80902+0.58779j), (-0.30902+0.95106j), 0, (0.30902+0.95106j)], (-1.583437889722449-5.659017853456112j), cyan
11, [1, 1, 0, 1], [(-0.30902+0.95106j), (0.30902+0.95106j), 0, (0.80902+0.58779j)], (-4.607315457393598-3.6475533052512232j), magenta
11, [1, 1, 0, 1], [(0.30902+0.95106j), (0.80902+0.58779j), 0, (1+0j)], (-5.8713335656483325-0.24281595308308201j), yellow
11, [1, 1, 0, 1], [(0.80902+0.58779j), (1+0j), 0, (0.80902-0.58779j)], (-4.8927415398188305+3.2546823625211037j), brown
12, [0, 0, 1, 1], [0, 0, (1+0j), (0.80902-0.58779j)], (0.5729692638549397+6.889639321938407j), blue
12, [0, 0, 1, 1], [0, 0, (0.80902-0.58779j), (0.30902-0.95106j)], (4.513164973966303+5.23703832702058j), red
12, [0, 0, 1, 1], [0, 0, (0.30902-0.95106j), (-0.30902-0.95106j)], (6.729504448536163+1.5840795240644914j), green
12, [0, 0, 1, 1], [0, 0, (-0.30902-0.95106j), (-0.80902-0.58779j)], (6.375370096763312-2.67393447641184j), orange
12, [0, 0, 1, 1], [0, 0, (-0.80902-0.58779j), (-1-0j)], (3.5860613583385152-5.910614995394159j), black
12, [0, 0, 1, 1], [0, 0, (-1-0j), (-0.80902+0.58779j)], (-0.5729692638549397-6.889639321938407j), purple
12, [0, 0, 1, 1], [0, 0, (-0.80902+0.58779j), (-0.30902+0.95106j)], (-4.513164973966303-5.23703832702058j), cyan
12, [0, 0, 1, 1], [0, 0, (-0.30902+0.95106j), (0.30902+0.95106j)], (-6.729504448536163-1.5840795240644914j), magenta
12, [0, 0, 1, 1], [0, 0, (0.30902+0.95106j), (0.80902+0.58779j)], (-6.375370096763312+2.67393447641184j), yellow
12, [0, 0, 1, 1], [0, 0, (0.80902+0.58779j), (1+0j)], (-3.5860613583385152+5.910614995394159j), brown
13, [1, 0, 1, 1], [(1+0j), 0, (0.80902-0.58779j), (0.30902-0.95106j)], (3.5375552178687424+6.456550522142531j), blue
13, [1, 0, 1, 1], [(0.80902-0.58779j), 0, (0.30902-0.95106j), (-0.30902-0.95106j)], (6.657033716828846+3.1441429386986375j), red
13, [1, 0, 1, 1], [(0.30902-0.95106j), 0, (-0.30902-0.95106j), (-0.80902-0.58779j)], (7.233716438226727-1.369217403241108j), green
13, [1, 0, 1, 1], [(-0.30902-0.95106j), 0, (-0.80902-0.58779j), (-1-0j)], (5.047373553460466-5.359605239296599j), orange
13, [1, 0, 1, 1], [(-0.80902-0.58779j), 0, (-1-0j), (-0.80902+0.58779j)], (0.9331356141938407-7.302795419499383j), black
13, [1, 0, 1, 1], [(-1-0j), 0, (-0.80902+0.58779j), (-0.30902+0.95106j)], (-3.5375552178687424-6.456550522142531j), purple
13, [1, 0, 1, 1], [(-0.80902+0.58779j), 0, (-0.30902+0.95106j), (0.30902+0.95106j)], (-6.657033716828846-3.1441429386986375j), cyan
13, [1, 0, 1, 1], [(-0.30902+0.95106j), 0, (0.30902+0.95106j), (0.80902+0.58779j)], (-7.233716438226727+1.369217403241108j), magenta
13, [1, 0, 1, 1], [(0.30902+0.95106j), 0, (0.80902+0.58779j), (1+0j)], (-5.047373553460466+5.359605239296599j), yellow
