1, [1], [(1+0j)], (0.9174311926605504+0.2752293577981651j), blue
1, [1], [(-1+0j)], (-0.9174311926605504-0.2752293577981651j), red
2, [0, 1], [0, (1+0j)], (0.7659287938725696+0.505007995959936j), blue
2, [0, 1], [0, (-1+0j)], (-0.7659287938725696-0.505007995959936j), red
3, [1, 1], [(1+0j), (-1+0j)], (0.15150239878798077-0.22977863816177085j), blue
3, [1, 1], [(-1+0j), (1+0j)], (-0.15150239878798077+0.22977863816177085j), red
4, [0, 0, 1], [0, 0, (1+0j)], (0.5636939404445769+0.674116178093309j), blue
4, [0, 0, 1], [0, 0, (-1+0j)], (-0.5636939404445769-0.674116178093309j), red
5, [1, 0, 1], [(1+0j), 0, (-1+0j)], (0.3537372522159735-0.39888682029514394j), blue
5, [1, 0, 1], [(-1+0j), 0, (1+0j)], (-0.3537372522159735+0.39888682029514394j), red
6, [0, 1, 1], [0, (1+0j), (-1+0j)], (0.20223485342799274-0.1691081821333731j), blue
6, [0, 1, 1], [0, (-1+0j), (1+0j)], (-0.20223485342799274+0.1691081821333731j), red
7, [1, 1, 1], [(1+0j), (-1+0j), (1+0j)], (0.7151963392325577+0.4443375399315382j), blue
7, [1, 1, 1], [(-1+0j), (1+0j), (-1+0j)], (-0.7151963392325577-0.4443375399315382j), red
8, [0, 0, 0, 1], [0, 0, 0, (1+0j)], (0.3316138412996185+0.7736003304831945j), blue
8, [0, 0, 0, 1], [0, 0, 0, (-1+0j)], (-0.3316138412996185-0.7736003304831945j), red
9, [1, 0, 0, 1], [(1+0j), 0, 0, (-1+0j)], (0.5858173513609319-0.49837097268502945j), blue
9, [1, 0, 0, 1], [(-1+0j), 0, 0, (1+0j)], (-0.5858173513609319+0.49837097268502945j), red
10, [0, 1, 0, 1], [0, (1+0j), 0, (-1+0j)], (0.4343149525729511-0.2685923345232586j), blue
10, [0, 1, 0, 1], [0, (-1+0j), 0, (1+0j)], (-0.4343149525729511+0.2685923345232586j), red
11, [1, 1, 0, 1], [(1+0j), (-1+0j), 0, (1+0j)], (0.4831162400875993+0.5438216923214236j), blue
11, [1, 1, 0, 1], [(-1+0j), (1+0j), 0, (-1+0j)], (-0.4831162400875993-0.5438216923214236j), red
12, [0, 0, 1, 1], [0, 0, (1+0j), (-1+0j)], (0.23208009914495836-0.0994841523898855j), blue
12, [0, 0, 1, 1], [0, 0, (-1+0j), (1+0j)], (-0.23208009914495836+0.0994841523898855j), red
13, [1, 0, 1, 1], [(1+0j), 0, (-1+0j), (1+0j)], (0.685351093515592+0.3747135101880506j), blue
13, [1, 0, 1, 1], [(-1+0j), 0, (1+0j), (-1+0j)], (-0.685351093515592-0.3747135101880506j), red
14, [0, 1, 1, 1], [0, (1+0j), (-1+0j), (1+0j)], (0.5338486947276113+0.6044921483498215j), blue
14, [0, 1, 1, 1], [0, (-1+0j), (1+0j), (-1+0j)], (-0.5338486947276113-0.6044921483498215j), red
