1, [1], [(1+0j)], (-1+0j), blue
1, [1], [(0.70711-0.70711j)], (-0.70711+0.70711j), red
1, [1], [-1j], 1j, green
1, [1], [(-0.70711-0.70711j)], (0.70711+0.70711j), orange
1, [1], [(-1-0j)], (1+0j), black
1, [1], [(-0.70711+0.70711j)], (0.70711-0.70711j), purple
1, [1], [(-0+1j)], -1j, cyan
1, [1], [(0.70711+0.70711j)], (-0.70711-0.70711j), magenta
2, [0, 1], [0, (1+0j)], (1+0j), blue
2, [0, 1], [0, (0.70711-0.70711j)], (0.70711-0.70711j), red
2, [0, 1], [0, -1j], -1j, green
2, [0, 1], [0, (-0.70711-0.70711j)], (-0.70711-0.70711j), orange
2, [0, 1], [0, (-1-0j)], (-1+0j), black
2, [0, 1], [0, (-0.70711+0.70711j)], (-0.70711+0.70711j), purple
2, [0, 1], [0, (-0+1j)], 1j, cyan
2, [0, 1], [0, (0.70711+0.70711j)], (0.70711+0.70711j), magenta
3, [1, 1], [(1+0j), (0.70711-0.70711j)], (-0.29289-0.70711j), blue
3, [1, 1], [(0.70711-0.70711j), -1j], (-0.70711-0.29289j), red
3, [1, 1], [-1j, (-0.70711-0.70711j)], (-0.70711+0.29289j), green
3, [1, 1], [(-0.70711-0.70711j), (-1-0j)], (-0.29289+0.70711j), orange
3, [1, 1], [(-1-0j), (-0.70711+0.70711j)], (0.29289+0.70711j), black
3, [1, 1], [(-0.70711+0.70711j), (-0+1j)], (0.70711+0.29289j), purple
3, [1, 1], [(-0+1j), (0.70711+0.70711j)], (0.70711-0.29289j), cyan
3, [1, 1], [(0.70711+0.70711j), (1+0j)], (0.29289-0.70711j), magenta
4, [0, 0, 1], [0, 0, (1+0j)], (-1+0j), blue
4, [0, 0, 1], [0, 0, (0.70711-0.70711j)], (-0.70711+0.70711j), red
4, [0, 0, 1], [0, 0, -1j], 1j, green
4, [0, 0, 1], [0, 0, (-0.70711-0.70711j)], (0.70711+0.70711j), orange
4, [0, 0, 1], [0, 0, (-1-0j)], (1+0j), black
4, [0, 0, 1], [0, 0, (-0.70711+0.70711j)], (0.70711-0.70711j), purple
4, [0, 0, 1], [0, 0, (-0+1j)], -1j, cyan
4, [0, 0, 1], [0, 0, (0.70711+0.70711j)], (-0.70711-0.70711j), magenta
5, [1, 0, 1], [(1+0j), 0, (0.70711-0.70711j)], (-1.7071100000000001+0.70711j), blue
5, [1, 0, 1], [(0.70711-0.70711j), 0, -1j], (-0.70711+1.7071100000000001j), red
5, [1, 0, 1], [-1j, 0, (-0.70711-0.70711j)], (0.70711+1.7071100000000001j), green
5, [1, 0, 1], [(-0.70711-0.70711j), 0, (-1-0j)], (1.7071100000000001+0.70711j), orange
5, [1, 0, 1], [(-1-0j), 0, (-0.70711+0.70711j)], (1.7071100000000001-0.70711j), black
5, [1, 0, 1], [(-0.70711+0.70711j), 0, (-0+1j)], (0.70711-1.7071100000000001j), purple
5, [1, 0, 1], [(-0+1j), 0, (0.70711+0.70711j)], (-0.70711-1.7071100000000001j), cyan
5, [1, 0, 1], [(0.70711+0.70711j), 0, (1+0j)], (-1.7071100000000001-0.70711j), magenta
6, [0, 1, 1], [0, (1+0j), (0.70711-0.70711j)], (0.29289+0.70711j), blue
6, [0, 1, 1], [0, (0.70711-0.70711j), -1j], (0.70711+0.29289j), red
6, [0, 1, 1], [0, -1j, (-0.70711-0.70711j)], (0.70711-0.29289j), green
6, [0, 1, 1], [0, (-0.70711-0.70711j), (-1-0j)], (0.29289-0.70711j), orange
6, [0, 1, 1], [0, (-1-0j), (-0.70711+0.70711j)], (-0.29289-0.70711j), black
6, [0, 1, 1], [0, (-0.70711+0.70711j), (-0+1j)], (-0.70711-0.29289j), purple
6, [0, 1, 1], [0, (-0+1j), (0.70711+0.70711j)], (-0.70711+0.29289j), cyan
6, [0, 1, 1], [0, (0.70711+0.70711j), (1+0j)], (-0.29289+0.70711j), magenta
