(0.585376875,0.522876875),blue
(-0.160138125,0.768391875),red
(-0.7455149999999999,0.24551499999999998),green
(-0.585376875,-0.522876875),orange
(0.160138125,-0.768391875),black
(0.7455149999999999,-0.24551499999999998),purple
(0.08537687499999999,0.522876875),blue
(-0.41013812499999996,0.335376875),red
(-0.495515,-0.1875),green
(-0.08537687499999999,-0.522876875),orange
(0.41013812499999996,-0.335376875),black
(0.495515,0.1875),purple
(0.08986187500000001,0.835376875),blue
(-0.67853,0.4955149999999999),red
(-0.768391875,-0.33986187500000004),green
(-0.08986187500000001,-0.835376875),orange
(0.67853,-0.4955149999999999),black
(0.768391875,0.33986187500000004),purple
(-0.164623125,0.272876875),blue
(-0.31863062499999995,-0.006130625000000001),red
(-0.1540075,-0.27900749999999996),green
(0.164623125,-0.272876875),orange
(0.31863062499999995,0.006130625000000001),black
(0.1540075,0.27900749999999996),purple
(0.18136937500000003,0.49386937500000005),blue
(-0.3370225,0.40400749999999996),red
(-0.518391875,-0.08986187500000001),green
(-0.18136937500000003,-0.49386937500000005),orange
(0.3370225,-0.40400749999999996),black
(0.518391875,0.08986187500000001),purple
(-0.31863062499999995,0.49386937500000005),blue
(-0.5870225,-0.029007499999999964),red
(-0.26839187499999995,-0.522876875),green
(0.31863062499999995,-0.49386937500000005),orange
(0.5870225,0.029007499999999964),black
(0.26839187499999995,0.522876875),purple
(-0.08702249999999997,0.47099250000000004),blue
(-0.451406875,0.16013812499999994),red
(-0.364384375,-0.310854375),green
(0.08702249999999997,-0.47099250000000004),orange
(0.451406875,-0.16013812499999994),black
(0.364384375,0.310854375),purple
(-0.164623125,0.022876874999999998),blue
(-0.10212312500000001,-0.131130625),red
(0.0625,-0.1540075),green
(0.164623125,-0.022876874999999998),orange
(0.10212312500000001,0.131130625),black
(-0.0625,0.1540075),purple
(0.397876875,0.36886937500000005),blue
(-0.12051499999999998,0.5290075),red
(-0.518391875,0.160138125),green
(-0.397876875,-0.36886937500000005),orange
(0.12051499999999998,-0.5290075),black
(0.518391875,-0.160138125),purple
(-0.10212312500000001,0.36886937500000005),blue
(-0.370515,0.09599250000000001),red
(-0.26839187499999995,-0.272876875),green
(0.10212312500000001,-0.36886937500000005),orange
(0.370515,-0.09599250000000001),black
(0.26839187499999995,0.272876875),purple
(0.12948500000000002,0.5959925),blue
(-0.451406875,0.4101381249999999),red
(-0.580891875,-0.18585437500000002),green
(-0.12948500000000002,-0.5959925),orange
(0.451406875,-0.4101381249999999),black
(0.580891875,0.18585437500000002),purple
(-0.352123125,0.118869375),blue
(-0.27900749999999996,-0.24551499999999998),red
(0.07311562500000002,-0.364384375),green
(0.352123125,-0.118869375),orange
(0.27900749999999996,0.24551499999999998),black
(-0.07311562500000002,0.364384375),purple
(0.22099250000000004,0.2544850000000001),blue
(-0.109899375,0.31863062499999995),red
(-0.33089187499999995,0.06414562499999998),green
(-0.22099250000000004,-0.2544850000000001),orange
(0.109899375,-0.31863062499999995),black
(0.33089187499999995,-0.06414562499999998),purple
(-0.27900749999999996,0.2544850000000001),blue
(-0.359899375,-0.11438437499999995),red
(-0.08089187499999997,-0.36886937500000005),green
(0.27900749999999996,-0.2544850000000001),orange
(0.359899375,0.11438437499999995),black
(0.08089187499999997,0.36886937500000005),purple
(0.14010062500000003,0.385615625),blue
(-0.263906875,0.3141456249999999),red
(-0.40400749999999996,-0.07147000000000003),green
(-0.14010062500000003,-0.385615625),orange
(0.263906875,-0.3141456249999999),black
(0.40400749999999996,0.07147000000000003),purple
(-0.03962312500000001,-0.10212312500000001),blue
(0.068630625,-0.08537687499999999),red
(0.10825374999999998,0.016746250000000004),green
(0.03962312500000001,0.10212312500000001),orange
(-0.068630625,0.08537687499999999),black
(-0.10825374999999998,-0.016746250000000004),purple
(0.5686306250000001,0.414623125),blue
(-0.07476125,0.6997612499999999),red
(-0.643391875,0.28513812499999996),green
(-0.5686306250000001,-0.414623125),orange
(0.07476125,-0.6997612499999999),black
(0.643391875,-0.28513812499999996),purple
(0.068630625,0.414623125),blue
(-0.32476125,0.26674625),red
(-0.39339187499999995,-0.147876875),green
(-0.068630625,-0.414623125),orange
(0.32476125,-0.26674625),black
(0.39339187499999995,0.147876875),purple
(0.17523875,0.76674625),blue
(-0.576406875,0.5351381249999999),red
(-0.751645625,-0.23160812500000003),green
(-0.17523875,-0.76674625),orange
(0.576406875,-0.5351381249999999),black
(0.751645625,0.23160812500000003),purple
(-0.18136937500000003,0.164623125),blue
(-0.23325374999999998,-0.07476125),red
(-0.05188437499999998,-0.23938437499999995),green
(0.18136937500000003,-0.164623125),orange
(0.23325374999999998,0.07476125),black
(0.05188437499999998,0.23938437499999995),purple
(0.26674625,0.42523875000000005),blue
(-0.234899375,0.44363062499999995),red
(-0.5016456249999999,0.018391874999999974),green
(-0.26674625,-0.42523875000000005),orange
(0.234899375,-0.44363062499999995),black
(0.5016456249999999,-0.018391874999999974),purple
(-0.23325374999999998,0.42523875000000005),blue
(-0.484899375,0.010615625000000038),red
(-0.251645625,-0.414623125),green
(0.23325374999999998,-0.42523875000000005),orange
(0.484899375,-0.010615625000000038),black
(0.251645625,0.414623125),purple
(0.015100625000000034,0.510615625),blue
(-0.43466062499999997,0.26839187499999995),red
(-0.4497612499999999,-0.24222375000000002),green
(-0.015100625000000034,-0.510615625),orange
(0.43466062499999997,-0.26839187499999995),black
(0.4497612499999999,0.24222375000000002),purple
(-0.18136937500000003,-0.08537687499999999),blue
(-0.016746250000000018,-0.19976125),red
(0.164623125,-0.11438437499999998),green
(0.18136937500000003,0.08537687499999999),orange
(0.016746250000000018,0.19976125),black
(-0.164623125,0.11438437499999998),purple
(0.48325375000000004,0.30023875000000005),blue
(-0.018391874999999974,0.568630625),red
(-0.5016456249999999,0.26839187499999995),green
(-0.48325375000000004,-0.30023875000000005),orange
(0.018391874999999974,-0.568630625),black
(0.5016456249999999,-0.26839187499999995),purple
(-0.016746250000000018,0.30023875000000005),blue
(-0.26839187499999995,0.13561562500000002),red
(-0.251645625,-0.164623125),green
(0.016746250000000018,-0.30023875000000005),orange
(0.26839187499999995,-0.13561562500000002),black
(0.251645625,0.164623125),purple
(0.23160812500000003,0.635615625),blue
(-0.43466062499999997,0.518391875),red
(-0.66626875,-0.11722375000000003),green
(-0.23160812500000003,-0.635615625),orange
(0.43466062499999997,-0.518391875),black
(0.66626875,0.11722375000000003),purple
(-0.26674625,0.05023875000000001),blue
(-0.17688437499999995,-0.20589187499999997),red
(0.08986187500000001,-0.25613062499999995),green
(0.26674625,-0.05023875000000001),orange
(0.17688437499999995,0.20589187499999997),black
(-0.08986187500000001,0.25613062499999995),purple
(0.323115625,0.29410812500000005),blue
(-0.093153125,0.42688437499999987),red
(-0.4162687499999999,0.13277624999999998),green
(-0.323115625,-0.29410812500000005),orange
(0.093153125,-0.42688437499999987),black
(0.4162687499999999,-0.13277624999999998),purple
(-0.17688437499999995,0.29410812500000005),blue
(-0.343153125,-0.006130624999999973),red
(-0.16626874999999997,-0.30023875000000005),green
(0.17688437499999995,-0.29410812500000005),orange
(0.343153125,0.006130624999999973),black
(0.16626874999999997,0.30023875000000005),purple
(0.15684687500000002,0.49386937499999994),blue
(-0.34928374999999995,0.3827762499999999),red
(-0.506130625,-0.11109312500000004),green
(-0.15684687500000002,-0.49386937499999994),orange
(0.34928374999999995,-0.3827762499999999),black
(0.506130625,0.11109312500000004),purple
(0.08537687499999999,-0.10212312500000001),blue
(0.131130625,0.02287687499999999),red
(0.045753749999999996,0.125),green
(-0.08537687499999999,0.10212312500000001),orange
(-0.131130625,-0.02287687499999999),black
(-0.045753749999999996,-0.125),purple
(0.6311306250000001,0.522876875),blue
(-0.13726125,0.8080149999999999),red
(-0.768391875,0.28513812499999996),green
(-0.6311306250000001,-0.522876875),orange
(0.13726125,-0.8080149999999999),black
(0.768391875,-0.28513812499999996),purple
(0.131130625,0.522876875),blue
(-0.38726125,0.375),red
(-0.518391875,-0.147876875),green
(-0.131130625,-0.522876875),orange
(0.38726125,-0.375),black
(0.518391875,0.147876875),purple
(0.11273875,0.875),blue
(-0.701406875,0.5351381249999999),red
(-0.814145625,-0.339861875),green
(-0.11273875,-0.875),orange
(0.701406875,-0.5351381249999999),black
(0.814145625,0.339861875),purple
(-0.11886937500000003,0.272876875),blue
(-0.29575375,0.03349250000000001),red
(-0.17688437499999998,-0.23938437499999995),green
(0.11886937500000003,-0.272876875),orange
(0.29575375,-0.03349250000000001),black
(0.17688437499999998,0.23938437499999995),purple
(0.20424625000000002,0.5334925),blue
(-0.359899375,0.44363062499999995),red
(-0.564145625,-0.08986187500000001),green
(-0.20424625000000002,-0.5334925),orange
(0.359899375,-0.44363062499999995),black
(0.564145625,0.08986187500000001),purple
(-0.29575375,0.5334925),blue
(-0.609899375,0.010615625000000038),red
(-0.314145625,-0.522876875),green
(0.29575375,-0.5334925),orange
(0.609899375,-0.010615625000000038),black
(0.314145625,0.522876875),purple
(-0.10989937499999997,0.510615625),blue
(-0.49716062499999997,0.16013812499999994),red
(-0.38726124999999995,-0.3504775),green
(0.10989937499999997,-0.510615625),orange
(0.49716062499999997,-0.16013812499999994),black
(0.38726124999999995,0.3504775),purple
(-0.11886937500000003,0.02287687499999999),blue
(-0.07924625,-0.09150749999999999),red
(0.03962312500000001,-0.11438437499999998),green
(0.11886937500000003,-0.02287687499999999),orange
(0.07924625,0.09150749999999999),black
(-0.03962312500000001,0.11438437499999998),purple
(0.42075375,0.40849250000000004),blue
(-0.14339187499999997,0.568630625),red
(-0.564145625,0.160138125),green
(-0.42075375,-0.40849250000000004),orange
(0.14339187499999997,-0.568630625),black
(0.564145625,-0.160138125),purple
(-0.07924625,0.40849250000000004),blue
(-0.39339187499999995,0.13561562500000002),red
(-0.314145625,-0.272876875),green
(0.07924625,-0.40849250000000004),orange
(0.39339187499999995,-0.13561562500000002),black
(0.314145625,0.272876875),purple
(0.10660812500000003,0.635615625),blue
(-0.49716062499999997,0.4101381249999999),red
(-0.60376875,-0.22547750000000003),green
(-0.10660812500000003,-0.635615625),orange
(0.49716062499999997,-0.4101381249999999),black
(0.60376875,0.22547750000000003),purple
(-0.32924625,0.1584925),blue
(-0.301884375,-0.20589187499999997),red
(0.027361875000000015,-0.364384375),green
(0.32924625,-0.1584925),orange
(0.301884375,0.20589187499999997),black
(-0.027361875000000015,0.364384375),purple
(0.19811562500000005,0.29410812500000005),blue
(-0.15565312499999998,0.31863062499999995),red
(-0.3537687499999999,0.024522499999999975),green
(-0.19811562500000005,-0.29410812500000005),orange
(0.15565312499999998,-0.31863062499999995),black
(0.3537687499999999,-0.024522499999999975),purple
(-0.301884375,0.29410812500000005),blue
(-0.405653125,-0.11438437499999995),red
(-0.10376874999999997,-0.40849250000000004),green
(0.301884375,-0.29410812500000005),orange
(0.405653125,0.11438437499999995),black
(0.10376874999999997,0.40849250000000004),purple
(0.09434687500000002,0.385615625),blue
(-0.28678374999999995,0.2745224999999999),red
(-0.38113062499999995,-0.11109312500000004),green
(-0.09434687500000002,-0.385615625),orange
(0.28678374999999995,-0.2745224999999999),black
(0.38113062499999995,0.11109312500000004),purple
(0.006130624999999994,-0.10212312500000001),blue
(0.09150749999999999,-0.04575374999999998),red
(0.08537687499999999,0.056369375000000006),green
(-0.006130624999999994,0.10212312500000001),orange
(-0.09150749999999999,0.04575374999999998),black
(-0.08537687499999999,-0.056369375000000006),purple
(0.5915075000000001,0.45424625),blue
(-0.09763812499999999,0.7393843749999999),red
(-0.689145625,0.285138125),green
(-0.5915075000000001,-0.45424625),orange
(0.09763812499999999,-0.7393843749999999),black
(0.689145625,-0.285138125),purple
(0.09150749999999999,0.45424625),blue
(-0.347638125,0.306369375),red
(-0.439145625,-0.147876875),green
(-0.09150749999999999,-0.45424625),orange
(0.347638125,-0.306369375),black
(0.439145625,0.147876875),purple
(0.152361875,0.8063693749999999),blue
(-0.622160625,0.5351381249999999),red
(-0.7745225,-0.27123125000000003),green
(-0.152361875,-0.8063693749999999),orange
(0.622160625,-0.5351381249999999),black
(0.7745225,0.27123125000000003),purple
(-0.15849250000000004,0.20424625000000002),blue
(-0.25613062499999995,-0.035138125),red
(-0.09763812499999999,-0.23938437499999995),green
(0.15849250000000004,-0.20424625000000002),orange
(0.25613062499999995,0.035138125),black
(0.09763812499999999,0.23938437499999995),purple
(0.24386937500000003,0.46486187500000004),blue
(-0.280653125,0.44363062499999995),red
(-0.5245224999999999,-0.021231250000000035),green
(-0.24386937500000003,-0.46486187500000004),orange
(0.280653125,-0.44363062499999995),black
(0.5245224999999999,0.021231250000000035),purple
(-0.25613062499999995,0.46486187500000004),blue
(-0.5306531250000001,0.010615625000000045),red
(-0.27452249999999995,-0.45424625),green
(0.25613062499999995,-0.46486187500000004),orange
(0.5306531250000001,-0.010615625000000045),black
