214, [0, 1, 1, 0, 1, 0, 1, 1], [0, (0.5-0.86603j), (1+0j), 0, (0.5+0.86603j), 0, (-0.5+0.86603j), (-1+0j)], (0.18914562499999998+0.414623125j), purple
215, [1, 1, 1, 0, 1, 0, 1, 1], [(1+0j), (0.5+0.86603j), (-0.5+0.86603j), 0, (-1+0j), 0, (-0.5-0.86603j), (0.5-0.86603j)], (0.046350625000000034+0.45648875j), blue
215, [1, 1, 1, 0, 1, 0, 1, 1], [(0.5+0.86603j), (-0.5+0.86603j), (-1+0j), 0, (-0.5-0.86603j), 0, (0.5-0.86603j), (1+0j)], (-0.37216062499999997+0.26839187499999995j), red
215, [1, 1, 1, 0, 1, 0, 1, 1], [(-0.5+0.86603j), (-1+0j), (-0.5-0.86603j), 0, (0.5-0.86603j), 0, (1+0j), (0.5+0.86603j)], (-0.4185112499999999-0.18809687500000002j), green
215, [1, 1, 1, 0, 1, 0, 1, 1], [(-1+0j), (-0.5-0.86603j), (0.5-0.86603j), 0, (1+0j), 0, (0.5+0.86603j), (-0.5+0.86603j)], (-0.046350625000000034-0.45648875j), orange
215, [1, 1, 1, 0, 1, 0, 1, 1], [(-0.5-0.86603j), (0.5-0.86603j), (1+0j), 0, (0.5+0.86603j), 0, (-0.5+0.86603j), (-1+0j)], (0.37216062499999997-0.26839187499999995j), black
215, [1, 1, 1, 0, 1, 0, 1, 1], [(0.5-0.86603j), (1+0j), (0.5+0.86603j), 0, (-0.5+0.86603j), 0, (-1+0j), (-0.5-0.86603j)], (0.4185112499999999+0.18809687500000002j), purple
216, [0, 0, 0, 1, 1, 0, 1, 1], [0, 0, 0, (1+0j), (0.5+0.86603j), 0, (-0.5+0.86603j), (-1+0j)], (-0.24386937500000003-0.08537687499999999j), blue
216, [0, 0, 0, 1, 1, 0, 1, 1], [0, 0, 0, (0.5+0.86603j), (-0.5+0.86603j), 0, (-1+0j), (-0.5-0.86603j)], (-0.04799625000000002-0.253888125j), red
216, [0, 0, 0, 1, 1, 0, 1, 1], [0, 0, 0, (-0.5+0.86603j), (-1+0j), 0, (-0.5-0.86603j), (0.5-0.86603j)], (0.195873125-0.16851124999999997j), green
216, [0, 0, 0, 1, 1, 0, 1, 1], [0, 0, 0, (-1+0j), (-0.5-0.86603j), 0, (0.5-0.86603j), (1+0j)], (0.24386937500000003+0.08537687499999999j), orange
216, [0, 0, 0, 1, 1, 0, 1, 1], [0, 0, 0, (-0.5-0.86603j), (0.5-0.86603j), 0, (1+0j), (0.5+0.86603j)], (0.04799625000000002+0.253888125j), black
216, [0, 0, 0, 1, 1, 0, 1, 1], [0, 0, 0, (0.5-0.86603j), (1+0j), 0, (0.5+0.86603j), (-0.5+0.86603j)], (-0.195873125+0.16851124999999997j), purple
217, [1, 0, 0, 1, 1, 0, 1, 1], [(1+0j), 0, 0, (0.5+0.86603j), (-0.5+0.86603j), 0, (-1+0j), (-0.5-0.86603j)], (0.45200375000000004+0.24611187500000006j), blue
217, [1, 0, 0, 1, 1, 0, 1, 1], [(0.5+0.86603j), 0, 0, (-0.5+0.86603j), (-1+0j), 0, (-0.5-0.86603j), (0.5-0.86603j)], (0.012858125000000026+0.5145037499999999j), red
217, [1, 0, 0, 1, 1, 0, 1, 1], [(-0.5+0.86603j), 0, 0, (-1+0j), (-0.5-0.86603j), 0, (0.5-0.86603j), (1+0j)], (-0.4391456249999999+0.26839187499999995j), green
217, [1, 0, 0, 1, 1, 0, 1, 1], [(-1+0j), 0, 0, (-0.5-0.86603j), (0.5-0.86603j), 0, (1+0j), (0.5+0.86603j)], (-0.45200375000000004-0.24611187500000006j), orange
217, [1, 0, 0, 1, 1, 0, 1, 1], [(-0.5-0.86603j), 0, 0, (0.5-0.86603j), (1+0j), 0, (0.5+0.86603j), (-0.5+0.86603j)], (-0.012858125000000026-0.5145037499999999j), black
217, [1, 0, 0, 1, 1, 0, 1, 1], [(0.5-0.86603j), 0, 0, (1+0j), (0.5+0.86603j), 0, (-0.5+0.86603j), (-1+0j)], (0.4391456249999999-0.26839187499999995j), purple
218, [0, 1, 0, 1, 1, 0, 1, 1], [0, (1+0j), 0, (0.5+0.86603j), (-0.5+0.86603j), 0, (-1+0j), (-0.5-0.86603j)], (-0.04799625000000002+0.24611187500000006j), blue
218, [0, 1, 0, 1, 1, 0, 1, 1], [0, (0.5+0.86603j), 0, (-0.5+0.86603j), (-1+0j), 0, (-0.5-0.86603j), (0.5-0.86603j)], (-0.23714187499999995+0.08148875000000003j), red
218, [0, 1, 0, 1, 1, 0, 1, 1], [0, (-0.5+0.86603j), 0, (-1+0j), (-0.5-0.86603j), 0, (0.5-0.86603j), (1+0j)], (-0.18914562499999998-0.164623125j), green
218, [0, 1, 0, 1, 1, 0, 1, 1], [0, (-1+0j), 0, (-0.5-0.86603j), (0.5-0.86603j), 0, (1+0j), (0.5+0.86603j)], (0.04799625000000002-0.24611187500000006j), orange
218, [0, 1, 0, 1, 1, 0, 1, 1], [0, (-0.5-0.86603j), 0, (0.5-0.86603j), (1+0j), 0, (0.5+0.86603j), (-0.5+0.86603j)], (0.23714187499999995-0.08148875000000003j), black
218, [0, 1, 0, 1, 1, 0, 1, 1], [0, (0.5-0.86603j), 0, (1+0j), (0.5+0.86603j), 0, (-0.5+0.86603j), (-1+0j)], (0.18914562499999998+0.164623125j), purple
219, [1, 1, 0, 1, 1, 0, 1, 1], [(1+0j), (0.5+0.86603j), 0, (-0.5+0.86603j), (-1+0j), 0, (-0.5-0.86603j), (0.5-0.86603j)], (0.26285812500000005+0.58148875j), blue
219, [1, 1, 0, 1, 1, 0, 1, 1], [(0.5+0.86603j), (-0.5+0.86603j), 0, (-1+0j), (-0.5-0.86603j), 0, (0.5-0.86603j), (1+0j)], (-0.37216062499999997+0.518391875j), red
219, [1, 1, 0, 1, 1, 0, 1, 1], [(-0.5+0.86603j), (-1+0j), 0, (-0.5-0.86603j), (0.5-0.86603j), 0, (1+0j), (0.5+0.86603j)], (-0.63501875-0.06309687500000002j), green
219, [1, 1, 0, 1, 1, 0, 1, 1], [(-1+0j), (-0.5-0.86603j), 0, (0.5-0.86603j), (1+0j), 0, (0.5+0.86603j), (-0.5+0.86603j)], (-0.26285812500000005-0.58148875j), orange
219, [1, 1, 0, 1, 1, 0, 1, 1], [(-0.5-0.86603j), (0.5-0.86603j), 0, (1+0j), (0.5+0.86603j), 0, (-0.5+0.86603j), (-1+0j)], (0.37216062499999997-0.518391875j), black
219, [1, 1, 0, 1, 1, 0, 1, 1], [(0.5-0.86603j), (1+0j), 0, (0.5+0.86603j), (-0.5+0.86603j), 0, (-1+0j), (-0.5-0.86603j)], (0.63501875+0.06309687500000002j), purple
220, [0, 0, 1, 1, 1, 0, 1, 1], [0, 0, (1+0j), (0.5+0.86603j), (-0.5+0.86603j), 0, (-1+0j), (-0.5-0.86603j)], (-0.29799625-0.0038881249999999853j), blue
220, [0, 0, 1, 1, 1, 0, 1, 1], [0, 0, (0.5+0.86603j), (-0.5+0.86603j), (-1+0j), 0, (-0.5-0.86603j), (0.5-0.86603j)], (-0.14563437499999995-0.26001874999999997j), red
220, [0, 0, 1, 1, 1, 0, 1, 1], [0, 0, (-0.5+0.86603j), (-1+0j), (-0.5-0.86603j), 0, (0.5-0.86603j), (1+0j)], (0.152361875-0.25613062499999995j), green
220, [0, 0, 1, 1, 1, 0, 1, 1], [0, 0, (-1+0j), (-0.5-0.86603j), (0.5-0.86603j), 0, (1+0j), (0.5+0.86603j)], (0.29799625+0.0038881249999999853j), orange
220, [0, 0, 1, 1, 1, 0, 1, 1], [0, 0, (-0.5-0.86603j), (0.5-0.86603j), (1+0j), 0, (0.5+0.86603j), (-0.5+0.86603j)], (0.14563437499999995+0.26001874999999997j), black
220, [0, 0, 1, 1, 1, 0, 1, 1], [0, 0, (0.5-0.86603j), (1+0j), (0.5+0.86603j), 0, (-0.5+0.86603j), (-1+0j)], (-0.152361875+0.25613062499999995j), purple
221, [1, 0, 1, 1, 1, 0, 1, 1], [(1+0j), 0, (0.5+0.86603j), (-0.5+0.86603j), (-1+0j), 0, (-0.5-0.86603j), (0.5-0.86603j)], (0.354365625+0.23998125000000006j), blue
221, [1, 0, 1, 1, 1, 0, 1, 1], [(0.5+0.86603j), 0, (-0.5+0.86603j), (-1+0j), (-0.5-0.86603j), 0, (0.5-0.86603j), (1+0j)], (-0.030653125000000003+0.42688437499999987j), red
221, [1, 0, 1, 1, 1, 0, 1, 1], [(-0.5+0.86603j), 0, (-1+0j), (-0.5-0.86603j), (0.5-0.86603j), 0, (1+0j), (0.5+0.86603j)], (-0.3850187499999999+0.18690312499999998j), green
221, [1, 0, 1, 1, 1, 0, 1, 1], [(-1+0j), 0, (-0.5-0.86603j), (0.5-0.86603j), (1+0j), 0, (0.5+0.86603j), (-0.5+0.86603j)], (-0.354365625-0.23998125000000006j), orange
221, [1, 0, 1, 1, 1, 0, 1, 1], [(-0.5-0.86603j), 0, (0.5-0.86603j), (1+0j), (0.5+0.86603j), 0, (-0.5+0.86603j), (-1+0j)], (0.030653125000000003-0.42688437499999987j), black
221, [1, 0, 1, 1, 1, 0, 1, 1], [(0.5-0.86603j), 0, (1+0j), (0.5+0.86603j), (-0.5+0.86603j), 0, (-1+0j), (-0.5-0.86603j)], (0.3850187499999999-0.18690312499999998j), purple
222, [0, 1, 1, 1, 1, 0, 1, 1], [0, (1+0j), (0.5+0.86603j), (-0.5+0.86603j), (-1+0j), 0, (-0.5-0.86603j), (0.5-0.86603j)], (-0.14563437499999995+0.23998125000000006j), blue
222, [0, 1, 1, 1, 1, 0, 1, 1], [0, (0.5+0.86603j), (-0.5+0.86603j), (-1+0j), (-0.5-0.86603j), 0, (0.5-0.86603j), (1+0j)], (-0.280653125-0.006130624999999973j), red
222, [0, 1, 1, 1, 1, 0, 1, 1], [0, (-0.5+0.86603j), (-1+0j), (-0.5-0.86603j), (0.5-0.86603j), 0, (1+0j), (0.5+0.86603j)], (-0.13501874999999997-0.24611187500000006j), green
222, [0, 1, 1, 1, 1, 0, 1, 1], [0, (-1+0j), (-0.5-0.86603j), (0.5-0.86603j), (1+0j), 0, (0.5+0.86603j), (-0.5+0.86603j)], (0.14563437499999995-0.23998125000000006j), orange
222, [0, 1, 1, 1, 1, 0, 1, 1], [0, (-0.5-0.86603j), (0.5-0.86603j), (1+0j), (0.5+0.86603j), 0, (-0.5+0.86603j), (-1+0j)], (0.280653125+0.006130624999999973j), black
222, [0, 1, 1, 1, 1, 0, 1, 1], [0, (0.5-0.86603j), (1+0j), (0.5+0.86603j), (-0.5+0.86603j), 0, (-1+0j), (-0.5-0.86603j)], (0.13501874999999997+0.24611187500000006j), purple
223, [1, 1, 1, 1, 1, 0, 1, 1], [(1+0j), (0.5+0.86603j), (-0.5+0.86603j), (-1+0j), (-0.5-0.86603j), 0, (0.5-0.86603j), (1+0j)], (0.21934687500000002+0.49386937499999994j), blue
223, [1, 1, 1, 1, 1, 0, 1, 1], [(0.5+0.86603j), (-0.5+0.86603j), (-1+0j), (-0.5-0.86603j), (0.5-0.86603j), 0, (1+0j), (0.5+0.86603j)], (-0.31803374999999995+0.4369031249999999j), red
223, [1, 1, 1, 1, 1, 0, 1, 1], [(-0.5+0.86603j), (-1+0j), (-0.5-0.86603j), (0.5-0.86603j), (1+0j), 0, (0.5+0.86603j), (-0.5+0.86603j)], (-0.537380625-0.056966250000000045j), green
223, [1, 1, 1, 1, 1, 0, 1, 1], [(-1+0j), (-0.5-0.86603j), (0.5-0.86603j), (1+0j), (0.5+0.86603j), 0, (-0.5+0.86603j), (-1+0j)], (-0.21934687500000002-0.49386937499999994j), orange
223, [1, 1, 1, 1, 1, 0, 1, 1], [(-0.5-0.86603j), (0.5-0.86603j), (1+0j), (0.5+0.86603j), (-0.5+0.86603j), 0, (-1+0j), (-0.5-0.86603j)], (0.31803374999999995-0.4369031249999999j), black
223, [1, 1, 1, 1, 1, 0, 1, 1], [(0.5-0.86603j), (1+0j), (0.5+0.86603j), (-0.5+0.86603j), (-1+0j), 0, (-0.5-0.86603j), (0.5-0.86603j)], (0.537380625+0.056966250000000045j), purple
224, [0, 0, 0, 0, 0, 1, 1, 1], [0, 0, 0, 0, 0, (1+0j), (0.5+0.86603j), (-0.5+0.86603j)], (0.05412687499999999-0.04799625000000001j), blue
224, [0, 0, 0, 0, 0, 1, 1, 1], [0, 0, 0, 0, 0, (0.5+0.86603j), (-0.5+0.86603j), (-1+0j)], (0.068630625+0.02287687499999999j), red
224, [0, 0, 0, 0, 0, 1, 1, 1], [0, 0, 0, 0, 0, (-0.5+0.86603j), (-1+0j), (-0.5-0.86603j)], (0.014503749999999996+0.07087312500000001j), green
224, [0, 0, 0, 0, 0, 1, 1, 1], [0, 0, 0, 0, 0, (-1+0j), (-0.5-0.86603j), (0.5-0.86603j)], (-0.05412687499999999+0.04799625000000001j), orange
224, [0, 0, 0, 0, 0, 1, 1, 1], [0, 0, 0, 0, 0, (-0.5-0.86603j), (0.5-0.86603j), (1+0j)], (-0.068630625-0.02287687499999999j), black
224, [0, 0, 0, 0, 0, 1, 1, 1], [0, 0, 0, 0, 0, (0.5-0.86603j), (1+0j), (0.5+0.86603j)], (-0.014503749999999996-0.07087312500000001j), purple
225, [1, 0, 0, 0, 0, 1, 1, 1], [(1+0j), 0, 0, 0, 0, (0.5+0.86603j), (-0.5+0.86603j), (-1+0j)], (0.5686306250000001+0.522876875j), blue
225, [1, 0, 0, 0, 0, 1, 1, 1], [(0.5+0.86603j), 0, 0, 0, 0, (-0.5+0.86603j), (-1+0j), (-0.5-0.86603j)], (-0.16851125+0.7538881249999999j), red
225, [1, 0, 0, 0, 0, 1, 1, 1], [(-0.5+0.86603j), 0, 0, 0, 0, (-1+0j), (-0.5-0.86603j), (0.5-0.86603j)], (-0.737141875+0.23101124999999997j), green
225, [1, 0, 0, 0, 0, 1, 1, 1], [(-1+0j), 0, 0, 0, 0, (-0.5-0.86603j), (0.5-0.86603j), (1+0j)], (-0.5686306250000001-0.522876875j), orange
225, [1, 0, 0, 0, 0, 1, 1, 1], [(-0.5-0.86603j), 0, 0, 0, 0, (0.5-0.86603j), (1+0j), (0.5+0.86603j)], (0.16851125-0.7538881249999999j), black
225, [1, 0, 0, 0, 0, 1, 1, 1], [(0.5-0.86603j), 0, 0, 0, 0, (1+0j), (0.5+0.86603j), (-0.5+0.86603j)], (0.737141875-0.23101124999999997j), purple
226, [0, 1, 0, 0, 0, 1, 1, 1], [0, (1+0j), 0, 0, 0, (0.5+0.86603j), (-0.5+0.86603j), (-1+0j)], (0.068630625+0.522876875j), blue
226, [0, 1, 0, 0, 0, 1, 1, 1], [0, (0.5+0.86603j), 0, 0, 0, (-0.5+0.86603j), (-1+0j), (-0.5-0.86603j)], (-0.41851125+0.320873125j), red
226, [0, 1, 0, 0, 0, 1, 1, 1], [0, (-0.5+0.86603j), 0, 0, 0, (-1+0j), (-0.5-0.86603j), (0.5-0.86603j)], (-0.48714187499999995-0.20200374999999998j), green
226, [0, 1, 0, 0, 0, 1, 1, 1], [0, (-1+0j), 0, 0, 0, (-0.5-0.86603j), (0.5-0.86603j), (1+0j)], (-0.068630625-0.522876875j), orange
226, [0, 1, 0, 0, 0, 1, 1, 1], [0, (-0.5-0.86603j), 0, 0, 0, (0.5-0.86603j), (1+0j), (0.5+0.86603j)], (0.41851125-0.320873125j), black
226, [0, 1, 0, 0, 0, 1, 1, 1], [0, (0.5-0.86603j), 0, 0, 0, (1+0j), (0.5+0.86603j), (-0.5+0.86603j)], (0.48714187499999995+0.20200374999999998j), purple
227, [1, 1, 0, 0, 0, 1, 1, 1], [(1+0j), (0.5+0.86603j), 0, 0, 0, (-0.5+0.86603j), (-1+0j), (-0.5-0.86603j)], (0.08148875+0.820873125j), blue
227, [1, 1, 0, 0, 0, 1, 1, 1], [(0.5+0.86603j), (-0.5+0.86603j), 0, 0, 0, (-1+0j), (-0.5-0.86603j), (0.5-0.86603j)], (-0.670156875+0.4810112499999999j), red
227, [1, 1, 0, 0, 0, 1, 1, 1], [(-0.5+0.86603j), (-1+0j), 0, 0, 0, (-0.5-0.86603j), (0.5-0.86603j), (1+0j)], (-0.751645625-0.339861875j), green
227, [1, 1, 0, 0, 0, 1, 1, 1], [(-1+0j), (-0.5-0.86603j), 0, 0, 0, (0.5-0.86603j), (1+0j), (0.5+0.86603j)], (-0.08148875-0.820873125j), orange
227, [1, 1, 0, 0, 0, 1, 1, 1], [(-0.5-0.86603j), (0.5-0.86603j), 0, 0, 0, (1+0j), (0.5+0.86603j), (-0.5+0.86603j)], (0.670156875-0.4810112499999999j), black
227, [1, 1, 0, 0, 0, 1, 1, 1], [(0.5-0.86603j), (1+0j), 0, 0, 0, (0.5+0.86603j), (-0.5+0.86603j), (-1+0j)], (0.751645625+0.339861875j), purple
228, [0, 0, 1, 0, 0, 1, 1, 1], [0, 0, (1+0j), 0, 0, (0.5+0.86603j), (-0.5+0.86603j), (-1+0j)], (-0.18136937500000003+0.272876875j), blue
228, [0, 0, 1, 0, 0, 1, 1, 1], [0, 0, (0.5+0.86603j), 0, 0, (-0.5+0.86603j), (-1+0j), (-0.5-0.86603j)], (-0.32700375-0.02063437499999999j), red
228, [0, 0, 1, 0, 0, 1, 1, 1], [0, 0, (-0.5+0.86603j), 0, 0, (-1+0j), (-0.5-0.86603j), (0.5-0.86603j)], (-0.14563437499999998-0.29351124999999995j), green
228, [0, 0, 1, 0, 0, 1, 1, 1], [0, 0, (-1+0j), 0, 0, (-0.5-0.86603j), (0.5-0.86603j), (1+0j)], (0.18136937500000003-0.272876875j), orange
228, [0, 0, 1, 0, 0, 1, 1, 1], [0, 0, (-0.5-0.86603j), 0, 0, (0.5-0.86603j), (1+0j), (0.5+0.86603j)], (0.32700375+0.02063437499999999j), black
228, [0, 0, 1, 0, 0, 1, 1, 1], [0, 0, (0.5-0.86603j), 0, 0, (1+0j), (0.5+0.86603j), (-0.5+0.86603j)], (0.14563437499999998+0.29351124999999995j), purple
229, [1, 0, 1, 0, 0, 1, 1, 1], [(1+0j), 0, (0.5+0.86603j), 0, 0, (-0.5+0.86603j), (-1+0j), (-0.5-0.86603j)], (0.17299625000000002+0.479365625j), blue
229, [1, 0, 1, 0, 0, 1, 1, 1], [(0.5+0.86603j), 0, (-0.5+0.86603j), 0, 0, (-1+0j), (-0.5-0.86603j), (0.5-0.86603j)], (-0.328649375+0.3895037499999999j), red
229, [1, 0, 1, 0, 0, 1, 1, 1], [(-0.5+0.86603j), 0, (-1+0j), 0, 0, (-0.5-0.86603j), (0.5-0.86603j), (1+0j)], (-0.501645625-0.08986187500000001j), green
229, [1, 0, 1, 0, 0, 1, 1, 1], [(-1+0j), 0, (-0.5-0.86603j), 0, 0, (0.5-0.86603j), (1+0j), (0.5+0.86603j)], (-0.17299625000000002-0.479365625j), orange
229, [1, 0, 1, 0, 0, 1, 1, 1], [(-0.5-0.86603j), 0, (0.5-0.86603j), 0, 0, (1+0j), (0.5+0.86603j), (-0.5+0.86603j)], (0.328649375-0.3895037499999999j), black
229, [1, 0, 1, 0, 0, 1, 1, 1], [(0.5-0.86603j), 0, (1+0j), 0, 0, (0.5+0.86603j), (-0.5+0.86603j), (-1+0j)], (0.501645625+0.08986187500000001j), purple
230, [0, 1, 1, 0, 0, 1, 1, 1], [0, (1+0j), (0.5+0.86603j), 0, 0, (-0.5+0.86603j), (-1+0j), (-0.5-0.86603j)], (-0.32700375+0.479365625j), blue
230, [0, 1, 1, 0, 0, 1, 1, 1], [0, (0.5+0.86603j), (-0.5+0.86603j), 0, 0, (-1+0j), (-0.5-0.86603j), (0.5-0.86603j)], (-0.578649375-0.04351124999999996j), red
230, [0, 1, 1, 0, 0, 1, 1, 1], [0, (-0.5+0.86603j), (-1+0j), 0, 0, (-0.5-0.86603j), (0.5-0.86603j), (1+0j)], (-0.251645625-0.522876875j), green
230, [0, 1, 1, 0, 0, 1, 1, 1], [0, (-1+0j), (-0.5-0.86603j), 0, 0, (0.5-0.86603j), (1+0j), (0.5+0.86603j)], (0.32700375-0.479365625j), orange
230, [0, 1, 1, 0, 0, 1, 1, 1], [0, (-0.5-0.86603j), (0.5-0.86603j), 0, 0, (1+0j), (0.5+0.86603j), (-0.5+0.86603j)], (0.578649375+0.04351124999999996j), black
230, [0, 1, 1, 0, 0, 1, 1, 1], [0, (0.5-0.86603j), (1+0j), 0, 0, (0.5+0.86603j), (-0.5+0.86603j), (-1+0j)], (0.251645625+0.522876875j), purple
231, [1, 1, 1, 0, 0, 1, 1, 1], [(1+0j), (0.5+0.86603j), (-0.5+0.86603j), 0, 0, (-1+0j), (-0.5-0.86603j), (0.5-0.86603j)], (-0.07864937499999997+0.45648875j), blue
231, [1, 1, 1, 0, 0, 1, 1, 1], [(0.5+0.86603j), (-0.5+0.86603j), (-1+0j), 0, 0, (-0.5-0.86603j), (0.5-0.86603j), (1+0j)], (-0.43466062499999997+0.16013812499999994j), red
231, [1, 1, 1, 0, 0, 1, 1, 1], [(-0.5+0.86603j), (-1+0j), (-0.5-0.86603j), 0, 0, (0.5-0.86603j), (1+0j), (0.5+0.86603j)], (-0.35601124999999995-0.296350625j), green
231, [1, 1, 1, 0, 0, 1, 1, 1], [(-1+0j), (-0.5-0.86603j), (0.5-0.86603j), 0, 0, (1+0j), (0.5+0.86603j), (-0.5+0.86603j)], (0.07864937499999997-0.45648875j), orange
231, [1, 1, 1, 0, 0, 1, 1, 1], [(-0.5-0.86603j), (0.5-0.86603j), (1+0j), 0, 0, (0.5+0.86603j), (-0.5+0.86603j), (-1+0j)], (0.43466062499999997-0.16013812499999994j), black
231, [1, 1, 1, 0, 0, 1, 1, 1], [(0.5-0.86603j), (1+0j), (0.5+0.86603j), 0, 0, (-0.5+0.86603j), (-1+0j), (-0.5-0.86603j)], (0.35601124999999995+0.296350625j), purple
232, [0, 0, 0, 1, 0, 1, 1, 1], [0, 0, 0, (1+0j), 0, (0.5+0.86603j), (-0.5+0.86603j), (-1+0j)], (-0.18136937500000003+0.02287687499999999j), blue
232, [0, 0, 0, 1, 0, 1, 1, 1], [0, 0, 0, (0.5+0.86603j), 0, (-0.5+0.86603j), (-1+0j), (-0.5-0.86603j)], (-0.11049625-0.14563437499999998j), red
232, [0, 0, 0, 1, 0, 1, 1, 1], [0, 0, 0, (-0.5+0.86603j), 0, (-1+0j), (-0.5-0.86603j), (0.5-0.86603j)], (0.07087312500000001-0.16851124999999997j), green
232, [0, 0, 0, 1, 0, 1, 1, 1], [0, 0, 0, (-1+0j), 0, (-0.5-0.86603j), (0.5-0.86603j), (1+0j)], (0.18136937500000003-0.02287687499999999j), orange
232, [0, 0, 0, 1, 0, 1, 1, 1], [0, 0, 0, (-0.5-0.86603j), 0, (0.5-0.86603j), (1+0j), (0.5+0.86603j)], (0.11049625+0.14563437499999998j), black
232, [0, 0, 0, 1, 0, 1, 1, 1], [0, 0, 0, (0.5-0.86603j), 0, (1+0j), (0.5+0.86603j), (-0.5+0.86603j)], (-0.07087312500000001+0.16851124999999997j), purple
233, [1, 0, 0, 1, 0, 1, 1, 1], [(1+0j), 0, 0, (0.5+0.86603j), 0, (-0.5+0.86603j), (-1+0j), (-0.5-0.86603j)], (0.38950375+0.354365625j), blue
233, [1, 0, 0, 1, 0, 1, 1, 1], [(0.5+0.86603j), 0, 0, (-0.5+0.86603j), 0, (-1+0j), (-0.5-0.86603j), (0.5-0.86603j)], (-0.11214187499999997+0.5145037499999999j), red
233, [1, 0, 0, 1, 0, 1, 1, 1], [(-0.5+0.86603j), 0, 0, (-1+0j), 0, (-0.5-0.86603j), (0.5-0.86603j), (1+0j)], (-0.501645625+0.160138125j), green
233, [1, 0, 0, 1, 0, 1, 1, 1], [(-1+0j), 0, 0, (-0.5-0.86603j), 0, (0.5-0.86603j), (1+0j), (0.5+0.86603j)], (-0.38950375-0.354365625j), orange
233, [1, 0, 0, 1, 0, 1, 1, 1], [(-0.5-0.86603j), 0, 0, (0.5-0.86603j), 0, (1+0j), (0.5+0.86603j), (-0.5+0.86603j)], (0.11214187499999997-0.5145037499999999j), black
233, [1, 0, 0, 1, 0, 1, 1, 1], [(0.5-0.86603j), 0, 0, (1+0j), 0, (0.5+0.86603j), (-0.5+0.86603j), (-1+0j)], (0.501645625-0.160138125j), purple
234, [0, 1, 0, 1, 0, 1, 1, 1], [0, (1+0j), 0, (0.5+0.86603j), 0, (-0.5+0.86603j), (-1+0j), (-0.5-0.86603j)], (-0.11049625+0.354365625j), blue
234, [0, 1, 0, 1, 0, 1, 1, 1], [0, (0.5+0.86603j), 0, (-0.5+0.86603j), 0, (-1+0j), (-0.5-0.86603j), (0.5-0.86603j)], (-0.36214187499999995+0.08148875000000003j), red
234, [0, 1, 0, 1, 0, 1, 1, 1], [0, (-0.5+0.86603j), 0, (-1+0j), 0, (-0.5-0.86603j), (0.5-0.86603j), (1+0j)], (-0.251645625-0.272876875j), green
234, [0, 1, 0, 1, 0, 1, 1, 1], [0, (-1+0j), 0, (-0.5-0.86603j), 0, (0.5-0.86603j), (1+0j), (0.5+0.86603j)], (0.11049625-0.354365625j), orange
234, [0, 1, 0, 1, 0, 1, 1, 1], [0, (-0.5-0.86603j), 0, (0.5-0.86603j), 0, (1+0j), (0.5+0.86603j), (-0.5+0.86603j)], (0.36214187499999995-0.08148875000000003j), black
234, [0, 1, 0, 1, 0, 1, 1, 1], [0, (0.5-0.86603j), 0, (1+0j), 0, (0.5+0.86603j), (-0.5+0.86603j), (-1+0j)], (0.251645625+0.272876875j), purple
235, [1, 1, 0, 1, 0, 1, 1, 1], [(1+0j), (0.5+0.86603j), 0, (-0.5+0.86603j), 0, (-1+0j), (-0.5-0.86603j), (0.5-0.86603j)], (0.13785812500000003+0.58148875j), blue
235, [1, 1, 0, 1, 0, 1, 1, 1], [(0.5+0.86603j), (-0.5+0.86603j), 0, (-1+0j), 0, (-0.5-0.86603j), (0.5-0.86603j), (1+0j)], (-0.43466062499999997+0.4101381249999999j), red
235, [1, 1, 0, 1, 0, 1, 1, 1], [(-0.5+0.86603j), (-1+0j), 0, (-0.5-0.86603j), 0, (0.5-0.86603j), (1+0j), (0.5+0.86603j)], (-0.57251875-0.17135062500000003j), green
235, [1, 1, 0, 1, 0, 1, 1, 1], [(-1+0j), (-0.5-0.86603j), 0, (0.5-0.86603j), 0, (1+0j), (0.5+0.86603j), (-0.5+0.86603j)], (-0.13785812500000003-0.58148875j), orange
235, [1, 1, 0, 1, 0, 1, 1, 1], [(-0.5-0.86603j), (0.5-0.86603j), 0, (1+0j), 0, (0.5+0.86603j), (-0.5+0.86603j), (-1+0j)], (0.43466062499999997-0.4101381249999999j), black
235, [1, 1, 0, 1, 0, 1, 1, 1], [(0.5-0.86603j), (1+0j), 0, (0.5+0.86603j), 0, (-0.5+0.86603j), (-1+0j), (-0.5-0.86603j)], (0.57251875+0.17135062500000003j), purple
236, [0, 0, 1, 1, 0, 1, 1, 1], [0, 0, (1+0j), (0.5+0.86603j), 0, (-0.5+0.86603j), (-1+0j), (-0.5-0.86603j)], (-0.36049625+0.10436562500000002j), blue
236, [0, 0, 1, 1, 0, 1, 1, 1], [0, 0, (0.5+0.86603j), (-0.5+0.86603j), 0, (-1+0j), (-0.5-0.86603j), (0.5-0.86603j)], (-0.270634375-0.26001874999999997j), red
236, [0, 0, 1, 1, 0, 1, 1, 1], [0, 0, (-0.5+0.86603j), (-1+0j), 0, (-0.5-0.86603j), (0.5-0.86603j), (1+0j)], (0.08986187500000001-0.364384375j), green
236, [0, 0, 1, 1, 0, 1, 1, 1], [0, 0, (-1+0j), (-0.5-0.86603j), 0, (0.5-0.86603j), (1+0j), (0.5+0.86603j)], (0.36049625-0.10436562500000002j), orange
