n, binary, revolving, gaussian, color
1, [1], [(1+0j)], (-1.7241379310344827+0.689655172413793j), blue
1, [1], [(0.80902-0.58779j)], (-0.9894896551724137+1.5713758620689653j), red
1, [1], [(0.30902-0.95106j)], (0.1231103448275861+1.8528758620689654j), green
1, [1], [(-0.30902-0.95106j)], (1.188696551724138+1.4266413793103447j), orange
1, [1], [(-0.80902-0.58779j)], (1.8002344827586205+0.45548620689655184j), black
1, [1], [(-1-0j)], (1.7241379310344827-0.689655172413793j), purple
1, [1], [(-0.80902+0.58779j)], (0.9894896551724137-1.5713758620689653j), cyan
1, [1], [(-0.30902+0.95106j)], (-0.1231103448275861-1.8528758620689654j), magenta
1, [1], [(0.30902+0.95106j)], (-1.188696551724138-1.4266413793103447j), yellow
1, [1], [(0.80902+0.58779j)], (-1.8002344827586205-0.45548620689655184j), brown
2, [0, 1], [0, (1+0j)], (2.4970273483947683-2.3781212841854935j), blue
2, [0, 1], [0, (0.80902-0.58779j)], (0.6223091557669442-3.3916753864447085j), red
2, [0, 1], [0, (0.30902-0.95106j)], (-1.4901046373365041-3.1097098692033294j), green
2, [0, 1], [0, (-0.30902-0.95106j)], (-3.033367419738407-1.6399357907253271j), orange
2, [0, 1], [0, (-0.80902-0.58779j)], (-3.4179809750297268+0.45621997621878685j), black
2, [0, 1], [0, (-1-0j)], (-2.4970273483947683+2.3781212841854935j), purple
2, [0, 1], [0, (-0.80902+0.58779j)], (-0.6223091557669442+3.3916753864447085j), cyan
2, [0, 1], [0, (-0.30902+0.95106j)], (1.4901046373365041+3.1097098692033294j), magenta
2, [0, 1], [0, (0.30902+0.95106j)], (3.033367419738407+1.6399357907253271j), yellow
2, [0, 1], [0, (0.80902+0.58779j)], (3.4179809750297268-0.45621997621878685j), brown
3, [1, 1], [(1+0j), (0.80902-0.58779j)], (-1.1018287752675384-2.7020202140309153j), blue
3, [1, 1], [(0.80902-0.58779j), (0.30902-0.95106j)], (-2.479594292508918-1.538334007134364j), red
3, [1, 1], [(0.30902-0.95106j), (-0.30902-0.95106j)], (-2.9102570749108208+0.21294007134363824j), green
3, [1, 1], [(-0.30902-0.95106j), (-0.80902-0.58779j)], (-2.2292844233055886+1.8828613555291316j), orange
3, [1, 1], [(-0.80902-0.58779j), (-1-0j)], (-0.6967928656361477+2.8336074910820455j), black
3, [1, 1], [(-1-0j), (-0.80902+0.58779j)], (1.1018287752675384+2.7020202140309153j), purple
3, [1, 1], [(-0.80902+0.58779j), (-0.30902+0.95106j)], (2.479594292508918+1.538334007134364j), cyan
3, [1, 1], [(-0.30902+0.95106j), (0.30902+0.95106j)], (2.9102570749108208-0.21294007134363824j), magenta
3, [1, 1], [(0.30902+0.95106j), (0.80902+0.58779j)], (2.2292844233055886-1.8828613555291316j), yellow
3, [1, 1], [(0.80902+0.58779j), (1+0j)], (0.6967928656361477-2.8336074910820455j), brown
4, [0, 0, 1], [0, 0, (1+0j)], (-2.6651359219320176+5.822296937143794j), blue
4, [0, 0, 1], [0, 0, (0.80902-0.58779j)], (1.2661396531223104+6.276894911640493j), red
4, [0, 0, 1], [0, 0, (0.30902-0.95106j)], (4.713773422444545+4.333910369428841j), green
4, [0, 0, 1], [0, 0, (-0.30902-0.95106j)], (6.360934027635409+0.7354979703964895j), orange
4, [0, 0, 1], [0, 0, (-0.80902-0.58779j)], (5.578436180245191-3.143814424535652j), black
4, [0, 0, 1], [0, 0, (-1-0j)], (2.6651359219320176-5.822296937143794j), purple
4, [0, 0, 1], [0, 0, (-0.80902+0.58779j)], (-1.2661396531223104-6.276894911640493j), cyan
4, [0, 0, 1], [0, 0, (-0.30902+0.95106j)], (-4.713773422444545-4.333910369428841j), magenta
4, [0, 0, 1], [0, 0, (0.30902+0.95106j)], (-6.360934027635409-0.7354979703964895j), yellow
4, [0, 0, 1], [0, 0, (0.80902+0.58779j)], (-5.578436180245191+3.143814424535652j), brown
5, [1, 0, 1], [(1+0j), 0, (0.80902-0.58779j)], (-0.4579982779121723+6.966550084054286j), blue
5, [1, 0, 1], [(0.80902-0.58779j), 0, (0.30902-0.95106j)], (3.724283767272131+5.905286231497806j), red
5, [1, 0, 1], [(0.30902-0.95106j), 0, (-0.30902-0.95106j)], (6.484044372462995+2.5883738324654546j), green
5, [1, 0, 1], [(-0.30902-0.95106j), 0, (-0.80902-0.58779j)], (6.767132731969329-1.7171730452253071j), orange
5, [1, 0, 1], [(-0.80902-0.58779j), 0, (-1-0j)], (4.465370404690638-5.366810730247242j), black
5, [1, 0, 1], [(-1-0j), 0, (-0.80902+0.58779j)], (0.4579982779121723-6.966550084054286j), purple
5, [1, 0, 1], [(-0.80902+0.58779j), 0, (-0.30902+0.95106j)], (-3.724283767272131-5.905286231497806j), cyan
5, [1, 0, 1], [(-0.30902+0.95106j), 0, (0.30902+0.95106j)], (-6.484044372462995-2.5883738324654546j), magenta
5, [1, 0, 1], [(0.30902+0.95106j), 0, (0.80902+0.58779j)], (-6.767132731969329+1.7171730452253071j), yellow
5, [1, 0, 1], [(0.80902+0.58779j), 0, (1+0j)], (-4.465370404690638+5.366810730247242j), brown
6, [0, 1, 1], [0, (1+0j), (0.80902-0.58779j)], (3.7631670015170786+3.898773627455j), blue
6, [0, 1, 1], [0, (0.80902-0.58779j), (0.30902-0.95106j)], (5.336082578211489+0.9422349829841323j), red
6, [0, 1, 1], [0, (0.30902-0.95106j), (-0.30902-0.95106j)], (4.870829390298905-2.37421189880684j), green
6, [0, 1, 1], [0, (-0.30902-0.95106j), (-0.80902-0.58779j)], (2.5450687605067843-4.783750215260979j), orange
6, [0, 1, 1], [0, (-0.80902-0.58779j), (-1-0j)], (-0.7528450530977091-5.366076960925008j), black
6, [0, 1, 1], [0, (-1-0j), (-0.80902+0.58779j)], (-3.7631670015170786-3.898773627455j), purple
6, [0, 1, 1], [0, (-0.80902+0.58779j), (-0.30902+0.95106j)], (-5.336082578211489-0.9422349829841323j), cyan
6, [0, 1, 1], [0, (-0.30902+0.95106j), (0.30902+0.95106j)], (-4.870829390298905+2.37421189880684j), magenta
6, [0, 1, 1], [0, (0.30902+0.95106j), (0.80902+0.58779j)], (-2.5450687605067843+4.783750215260979j), yellow
6, [0, 1, 1], [0, (0.80902+0.58779j), (1+0j)], (0.7528450530977091+5.366076960925008j), brown
7, [1, 1, 1], [(1+0j), (0.80902-0.58779j), (0.30902-0.95106j)], (3.6119446471770065+1.6318901553979255j), blue
7, [1, 1, 1], [(0.80902-0.58779j), (0.30902-0.95106j), (-0.30902-0.95106j)], (3.881339735126491-0.8028360367378746j), red
7, [1, 1, 1], [(0.30902-0.95106j), (-0.30902-0.95106j), (-0.80902-0.58779j)], (2.6681791053343704-2.9308743531920136j), green
7, [1, 1, 1], [(-0.30902-0.95106j), (-0.80902-0.58779j), (-1-0j)], (0.435851498626429-3.9394355816146627j), orange
7, [1, 1, 1], [(-0.80902-0.58779j), (-1-0j), (-0.80902+0.58779j)], (-1.962932518758458-3.443287420558448j), black
7, [1, 1, 1], [(-1-0j), (-0.80902+0.58779j), (-0.30902+0.95106j)], (-3.6119446471770065-1.6318901553979255j), purple
7, [1, 1, 1], [(-0.80902+0.58779j), (-0.30902+0.95106j), (0.30902+0.95106j)], (-3.881339735126491+0.8028360367378746j), cyan
7, [1, 1, 1], [(-0.30902+0.95106j), (0.30902+0.95106j), (0.80902+0.58779j)], (-2.6681791053343704+2.9308743531920136j), magenta
7, [1, 1, 1], [(0.30902+0.95106j), (0.80902+0.58779j), (1+0j)], (-0.435851498626429+3.9394355816146627j), yellow
7, [1, 1, 1], [(0.80902+0.58779j), (1+0j), (0.80902-0.58779j)], (1.962932518758458+3.443287420558448j), brown
8, [0, 0, 0, 1], [0, 0, 0, (1+0j)], (0.5796847363353441-11.876467768821726j), blue
8, [0, 0, 0, 1], [0, 0, 0, (0.80902-0.58779j)], (-6.511892444445703-9.949032845502703j), red
8, [0, 0, 0, 1], [0, 0, 0, (0.30902-0.95106j)], (-11.116099258993243-4.221381035260382j), green
8, [0, 0, 0, 1], [0, 0, 0, (-0.30902-0.95106j)], (-11.47436761343794+3.1187511045821976j), orange
8, [0, 0, 0, 1], [0, 0, 0, (-0.80902-0.58779j)], (-7.449845535225743+9.2675670631616j), black
8, [0, 0, 0, 1], [0, 0, 0, (-1-0j)], (-0.5796847363353441+11.876467768821726j), purple
8, [0, 0, 0, 1], [0, 0, 0, (-0.80902+0.58779j)], (6.511892444445703+9.949032845502703j), cyan
8, [0, 0, 0, 1], [0, 0, 0, (-0.30902+0.95106j)], (11.116099258993243+4.221381035260382j), magenta
8, [0, 0, 0, 1], [0, 0, 0, (0.30902+0.95106j)], (11.47436761343794-3.1187511045821976j), yellow
8, [0, 0, 0, 1], [0, 0, 0, (0.80902+0.58779j)], (7.449845535225743-9.2675670631616j), brown
9, [1, 0, 0, 1], [(1+0j), 0, 0, (0.80902-0.58779j)], (-8.236030375480185-9.25937767308891j), blue
9, [1, 0, 0, 1], [(0.80902-0.58779j), 0, 0, (0.30902-0.95106j)], (-12.105588914165656-2.650005173191417j), red
9, [1, 0, 0, 1], [(0.30902-0.95106j), 0, 0, (-0.30902-0.95106j)], (-11.351257268610354+4.971626966651163j), green
9, [1, 0, 0, 1], [(-0.30902-0.95106j), 0, 0, (-0.80902-0.58779j)], (-6.261148983501605+10.694208442471945j), orange
9, [1, 0, 0, 1], [(-0.80902-0.58779j), 0, 0, (-1-0j)], (1.2205497464232764+12.331953975718278j), black
9, [1, 0, 0, 1], [(-1-0j), 0, 0, (-0.80902+0.58779j)], (8.236030375480185+9.25937767308891j), purple
9, [1, 0, 0, 1], [(-0.80902+0.58779j), 0, 0, (-0.30902+0.95106j)], (12.105588914165656+2.650005173191417j), cyan
9, [1, 0, 0, 1], [(-0.30902+0.95106j), 0, 0, (0.30902+0.95106j)], (11.351257268610354-4.971626966651163j), magenta
9, [1, 0, 0, 1], [(0.30902+0.95106j), 0, 0, (0.80902+0.58779j)], (6.261148983501605-10.694208442471945j), yellow
9, [1, 0, 0, 1], [(0.80902+0.58779j), 0, 0, (1+0j)], (-1.2205497464232764-12.331953975718278j), brown
10, [0, 1, 0, 1], [0, (1+0j), 0, (0.80902-0.58779j)], (-4.014865096050935-12.327154129688196j), blue
10, [0, 1, 0, 1], [0, (0.80902-0.58779j), 0, (0.30902-0.95106j)], (-10.4937901032263-7.613056421705091j), red
10, [0, 1, 0, 1], [0, (0.30902-0.95106j), 0, (-0.30902-0.95106j)], (-12.964472250774444+0.009041235378868251j), green
10, [0, 1, 0, 1], [0, (-0.30902-0.95106j), 0, (-0.80902-0.58779j)], (-10.483212954964149+7.627631272436273j), orange
10, [0, 1, 0, 1], [0, (-0.80902-0.58779j), 0, (-1-0j)], (-3.997665711365071+12.332687745040513j), black
10, [0, 1, 0, 1], [0, (-1-0j), 0, (-0.80902+0.58779j)], (4.014865096050935+12.327154129688196j), purple
10, [0, 1, 0, 1], [0, (-0.80902+0.58779j), 0, (-0.30902+0.95106j)], (10.4937901032263+7.613056421705091j), cyan
10, [0, 1, 0, 1], [0, (-0.30902+0.95106j), 0, (0.30902+0.95106j)], (12.964472250774444-0.009041235378868251j), magenta
10, [0, 1, 0, 1], [0, (0.30902+0.95106j), 0, (0.80902+0.58779j)], (10.483212954964149-7.627631272436273j), yellow
10, [0, 1, 0, 1], [0, (0.80902+0.58779j), 0, (1+0j)], (3.997665711365071-12.332687745040513j), brown
11, [1, 1, 0, 1], [(1+0j), (0.80902-0.58779j), 0, (0.30902-0.95106j)], (-12.217928034260781-6.923401249291297j), blue
11, [1, 1, 0, 1], [(0.80902-0.58779j), (0.30902-0.95106j), 0, (-0.30902-0.95106j)], (-13.953961905946858+1.5804170974478335j), red
11, [1, 1, 0, 1], [(0.30902-0.95106j), (-0.30902-0.95106j), 0, (-0.80902-0.58779j)], (-10.360102610136563+9.480507134505238j), green
11, [1, 1, 0, 1], [(-0.30902-0.95106j), (-0.80902-0.58779j), 0, (-1-0j)], (-2.8089691596409327+13.759329124350858j), orange
11, [1, 1, 0, 1], [(-0.80902-0.58779j), (-1-0j), 0, (-0.80902+0.58779j)], (5.815099578809555+12.782640336584748j), black
11, [1, 1, 0, 1], [(-1-0j), (-0.80902+0.58779j), 0, (-0.30902+0.95106j)], (12.217928034260781+6.923401249291297j), purple
11, [1, 1, 0, 1], [(-0.80902+0.58779j), (-0.30902+0.95106j), 0, (0.30902+0.95106j)], (13.953961905946858-1.5804170974478335j), cyan
11, [1, 1, 0, 1], [(-0.30902+0.95106j), (0.30902+0.95106j), 0, (0.80902+0.58779j)], (10.360102610136563-9.480507134505238j), magenta
11, [1, 1, 0, 1], [(0.30902+0.95106j), (0.80902+0.58779j), 0, (1+0j)], (2.8089691596409327-13.759329124350858j), yellow
11, [1, 1, 0, 1], [(0.80902+0.58779j), (1+0j), 0, (0.80902-0.58779j)], (-5.815099578809555-12.782640336584748j), brown
12, [0, 0, 1, 1], [0, 0, (1+0j), (0.80902-0.58779j)], (-9.177028366377721-4.126735908358909j), blue
12, [0, 0, 1, 1], [0, 0, (0.80902-0.58779j), (0.30902-0.95106j)], (-9.849959605870932+2.055513876380111j), red
12, [0, 0, 1, 1], [0, 0, (0.30902-0.95106j), (-0.30902-0.95106j)], (-6.760594190993395+7.452661474011038j), green
12, [0, 0, 1, 1], [0, 0, (-0.30902-0.95106j), (-0.80902-0.58779j)], (-1.0889115075903337+10.003065033558089j), orange
12, [0, 0, 1, 1], [0, 0, (-0.80902-0.58779j), (-1-0j)], (4.998751443909847+8.732653344286074j), black
12, [0, 0, 1, 1], [0, 0, (-1-0j), (-0.80902+0.58779j)], (9.177028366377721+4.126735908358909j), purple
12, [0, 0, 1, 1], [0, 0, (-0.80902+0.58779j), (-0.30902+0.95106j)], (9.849959605870932-2.055513876380111j), cyan
12, [0, 0, 1, 1], [0, 0, (-0.30902+0.95106j), (0.30902+0.95106j)], (6.760594190993395-7.452661474011038j), magenta
12, [0, 0, 1, 1], [0, 0, (0.30902+0.95106j), (0.80902+0.58779j)], (1.0889115075903337-10.003065033558089j), yellow
12, [0, 0, 1, 1], [0, 0, (0.80902+0.58779j), (1+0j)], (-4.998751443909847-8.732653344286074j), brown
13, [1, 0, 1, 1], [(1+0j), 0, (0.80902-0.58779j), (0.30902-0.95106j)], (-11.574097536905416+2.7451690487939038j), blue
13, [1, 0, 1, 1], [(0.80902-0.58779j), 0, (0.30902-0.95106j), (-0.30902-0.95106j)], (-7.750083846165809+9.024037336080003j), red
13, [1, 0, 1, 1], [(0.30902-0.95106j), 0, (-0.30902-0.95106j), (-0.80902-0.58779j)], (-0.9658011627627481+11.855940895627054j), green
13, [1, 0, 1, 1], [(-0.30902-0.95106j), 0, (-0.80902-0.58779j), (-1-0j)], (6.187447995633985+10.15929472359642j), orange
13, [1, 0, 1, 1], [(-0.80902-0.58779j), 0, (-1-0j), (-0.80902+0.58779j)], (10.977262849136341+4.582222115255461j), black
13, [1, 0, 1, 1], [(-1-0j), 0, (-0.80902+0.58779j), (-0.30902+0.95106j)], (11.574097536905416-2.7451690487939038j), purple
13, [1, 0, 1, 1], [(-0.80902+0.58779j), 0, (-0.30902+0.95106j), (0.30902+0.95106j)], (7.750083846165809-9.024037336080003j), cyan
13, [1, 0, 1, 1], [(-0.30902+0.95106j), 0, (0.30902+0.95106j), (0.80902+0.58779j)], (0.9658011627627481-11.855940895627054j), magenta
13, [1, 0, 1, 1], [(0.30902+0.95106j), 0, (0.80902+0.58779j), (1+0j)], (-6.187447995633985-10.15929472359642j), yellow
