n, binary, revolving, gaussian, color
1, [1], [(1+0j)], (-0.41095890410958896+1.095890410958904j), blue
1, [1], [(0.80902+0.58779j)], (-0.9766273972602739+0.6450397260273972j), red
1, [1], [(0.30902+0.95106j)], (-1.1692520547945207-0.052194520547945156j), green
1, [1], [(-0.30902+0.95106j)], (-0.9152630136986302-0.7294986301369862j), orange
1, [1], [(-0.80902+0.58779j)], (-0.3116794520547946-1.128154794520548j), black
1, [1], [(-1+0j)], (0.41095890410958896-1.095890410958904j), purple
1, [1], [(-0.80902-0.58779j)], (0.9766273972602739-0.6450397260273972j), cyan
1, [1], [(-0.30902-0.95106j)], (1.1692520547945207+0.052194520547945156j), magenta
1, [1], [(0.30902-0.95106j)], (0.9152630136986302+0.7294986301369862j), yellow
1, [1], [(0.80902-0.58779j)], (0.3116794520547946+1.128154794520548j), brown
2, [0, 1], [0, (1+0j)], (-1.0320885719647213-0.9007318446237566j), blue
2, [0, 1], [0, (0.80902+0.58779j)], (-0.3055391255395009-1.335361418652655j), red
2, [0, 1], [0, (0.30902+0.95106j)], (0.5377140176393318-1.259922311878401j), green
2, [0, 1], [0, (-0.30902+0.95106j)], (1.175586038656408-0.7032340026271346j), orange
2, [0, 1], [0, (-0.80902+0.58779j)], (1.3644214674422965+0.12205873522236788j), black
2, [0, 1], [0, (-1+0j)], (1.0320885719647213+0.9007318446237566j), purple
2, [0, 1], [0, (-0.80902-0.58779j)], (0.3055391255395009+1.335361418652655j), cyan
2, [0, 1], [0, (-0.30902-0.95106j)], (-0.5377140176393318+1.259922311878401j), magenta
2, [0, 1], [0, (0.30902-0.95106j)], (-1.175586038656408+0.7032340026271346j), yellow
2, [0, 1], [0, (0.80902-0.58779j)], (-1.3644214674422965-0.12205873522236788j), brown
3, [1, 1], [(1+0j), (0.80902+0.58779j)], (-0.7164980296490899-0.23947100769375096j), blue
3, [1, 1], [(0.80902+0.58779j), (0.30902+0.95106j)], (-0.4389133796209421-0.6148825858510039j), red
3, [1, 1], [(0.30902+0.95106j), (-0.30902+0.95106j)], (0.006333983861887438-0.7554285231750798j), green
3, [1, 1], [(-0.30902+0.95106j), (-0.80902+0.58779j)], (0.44915845374366636-0.6074398949146184j), orange
3, [1, 1], [(-0.80902+0.58779j), (-1+0j)], (0.7204091199099267-0.22742294989679135j), black
3, [1, 1], [(-1+0j), (-0.80902-0.58779j)], (0.7164980296490899+0.23947100769375096j), purple
3, [1, 1], [(-0.80902-0.58779j), (-0.30902-0.95106j)], (0.4389133796209421+0.6148825858510039j), cyan
3, [1, 1], [(-0.30902-0.95106j), (0.30902-0.95106j)], (-0.006333983861887438+0.7554285231750798j), magenta
3, [1, 1], [(0.30902-0.95106j), (0.80902-0.58779j)], (-0.44915845374366636+0.6074398949146184j), yellow
3, [1, 1], [(0.80902-0.58779j), (1+0j)], (-0.7204091199099267+0.22742294989679135j), brown
4, [0, 0, 1], [0, 0, (1+0j)], (1.411249379847153-0.7608921975132193j), blue
4, [0, 0, 1], [0, 0, (0.80902+0.58779j)], (1.588973798060239+0.2139412673482135j), red
4, [0, 0, 1], [0, 0, (0.30902+0.95106j)], (1.1597584167272896+1.1070519283218982j), green
4, [0, 0, 1], [0, 0, (-0.30902+0.95106j)], (0.28754985000655514+1.5773137420729686j), orange
4, [0, 0, 1], [0, 0, (-0.80902+0.58779j)], (-0.6944841485076485+1.4450952786125029j), black
4, [0, 0, 1], [0, 0, (-1+0j)], (-1.411249379847153+0.7608921975132193j), purple
4, [0, 0, 1], [0, 0, (-0.80902-0.58779j)], (-1.588973798060239-0.2139412673482135j), cyan
4, [0, 0, 1], [0, 0, (-0.30902-0.95106j)], (-1.1597584167272896-1.1070519283218982j), magenta
4, [0, 0, 1], [0, 0, (0.30902-0.95106j)], (-0.28754985000655514-1.5773137420729686j), yellow
4, [0, 0, 1], [0, 0, (0.80902-0.58779j)], (0.6944841485076485-1.4450952786125029j), brown
5, [1, 0, 1], [(1+0j), 0, (0.80902+0.58779j)], (1.17801489395065+1.3098316783071176j), blue
5, [1, 0, 1], [(0.80902+0.58779j), 0, (0.30902+0.95106j)], (0.1831310194670157+1.7520916543492955j), red
5, [1, 0, 1], [(0.30902+0.95106j), 0, (-0.30902+0.95106j)], (-0.8817022047879655+1.5251192215250233j), green
5, [1, 0, 1], [(-0.30902+0.95106j), 0, (-0.80902+0.58779j)], (-1.6097471622062787+0.7155966484755166j), orange
5, [1, 0, 1], [(-0.80902+0.58779j), 0, (-1+0j)], (-1.7229288319019476-0.36726259700732855j), black
5, [1, 0, 1], [(-1+0j), 0, (-0.80902-0.58779j)], (-1.17801489395065-1.3098316783071176j), purple
5, [1, 0, 1], [(-0.80902-0.58779j), 0, (-0.30902-0.95106j)], (-0.1831310194670157-1.7520916543492955j), cyan
5, [1, 0, 1], [(-0.30902-0.95106j), 0, (0.30902-0.95106j)], (0.8817022047879655-1.5251192215250233j), magenta
5, [1, 0, 1], [(0.30902-0.95106j), 0, (0.80902-0.58779j)], (1.6097471622062787-0.7155966484755166j), yellow
5, [1, 0, 1], [(0.80902-0.58779j), 0, (1+0j)], (1.7229288319019476+0.36726259700732855j), brown
6, [0, 1, 1], [0, (1+0j), (0.80902+0.58779j)], (0.5568852260955177-0.686790577275543j), blue
6, [0, 1, 1], [0, (0.80902+0.58779j), (0.30902+0.95106j)], (0.8542192911877887-0.22830949033075676j), red
6, [0, 1, 1], [0, (0.30902+0.95106j), (-0.30902+0.95106j)], (0.825263867645887+0.3173914301945675j), green
6, [0, 1, 1], [0, (-0.30902+0.95106j), (-0.80902+0.58779j)], (0.4811018901487596+0.7418612759853682j), orange
6, [0, 1, 1], [0, (-0.80902+0.58779j), (-1+0j)], (-0.04682791240485651+0.8829509327355872j), black
6, [0, 1, 1], [0, (-1+0j), (-0.80902-0.58779j)], (-0.5568852260955177+0.686790577275543j), purple
6, [0, 1, 1], [0, (-0.80902-0.58779j), (-0.30902-0.95106j)], (-0.8542192911877887+0.22830949033075676j), cyan
6, [0, 1, 1], [0, (-0.30902-0.95106j), (0.30902-0.95106j)], (-0.825263867645887-0.3173914301945675j), magenta
6, [0, 1, 1], [0, (0.30902-0.95106j), (0.80902-0.58779j)], (-0.4811018901487596-0.7418612759853682j), yellow
6, [0, 1, 1], [0, (0.80902-0.58779j), (1+0j)], (0.04682791240485651-0.8829509327355872j), brown
7, [1, 1, 1], [(1+0j), (0.80902+0.58779j), (0.30902+0.95106j)], (0.4432603870781997+0.8675809206281473j), blue
7, [1, 1, 1], [(0.80902+0.58779j), (0.30902+0.95106j), (-0.30902+0.95106j)], (-0.15136352961438698+0.9624311562219647j), red
7, [1, 1, 1], [(0.30902+0.95106j), (-0.30902+0.95106j), (-0.80902+0.58779j)], (-0.6881501646457611+0.6896667554374231j), green
7, [1, 1, 1], [(-0.30902+0.95106j), (-0.80902+0.58779j), (-1+0j)], (-0.9620909261034867+0.153452302598601j), orange
7, [1, 1, 1], [(-0.80902+0.58779j), (-1+0j), (-0.80902-0.58779j)], (-0.8685646781503122-0.44136421724500485j), black
7, [1, 1, 1], [(-1+0j), (-0.80902-0.58779j), (-0.30902-0.95106j)], (-0.4432603870781997-0.8675809206281473j), purple
7, [1, 1, 1], [(-0.80902-0.58779j), (-0.30902-0.95106j), (0.30902-0.95106j)], (0.15136352961438698-0.9624311562219647j), cyan
7, [1, 1, 1], [(-0.30902-0.95106j), (0.30902-0.95106j), (0.80902-0.58779j)], (0.6881501646457611-0.6896667554374231j), magenta
7, [1, 1, 1], [(0.30902-0.95106j), (0.80902-0.58779j), (1+0j)], (0.9620909261034867-0.153452302598601j), yellow
7, [1, 1, 1], [(0.80902-0.58779j), (1+0j), (0.80902+0.58779j)], (0.8685646781503122+0.44136421724500485j), brown
8, [0, 0, 0, 1], [0, 0, 0, (1+0j)], (0.2538889644608626+1.8592700864817642j), blue
8, [0, 0, 0, 1], [0, 0, 0, (0.80902+0.58779j)], (-0.8874591141049892+1.6534200797859273j), red
8, [0, 0, 0, 1], [0, 0, 0, (0.30902+0.95106j)], (-1.689820640651651+0.8160152806647427j), green
8, [0, 0, 0, 1], [0, 0, 0, (-0.30902+0.95106j)], (-1.8467341762470424-0.33308800358444673j), orange
8, [0, 0, 0, 1], [0, 0, 0, (-0.80902+0.58779j)], (-1.2982616141612433-1.3549532909450264j), black
8, [0, 0, 0, 1], [0, 0, 0, (-1+0j)], (-0.2538889644608626-1.8592700864817642j), purple
8, [0, 0, 0, 1], [0, 0, 0, (-0.80902-0.58779j)], (0.8874591141049892-1.6534200797859273j), cyan
8, [0, 0, 0, 1], [0, 0, 0, (-0.30902-0.95106j)], (1.689820640651651-0.8160152806647427j), magenta
8, [0, 0, 0, 1], [0, 0, 0, (0.30902-0.95106j)], (1.8467341762470424+0.33308800358444673j), yellow
8, [0, 0, 0, 1], [0, 0, 0, (0.80902-0.58779j)], (1.2982616141612433+1.3549532909450264j), brown
9, [1, 0, 0, 1], [(1+0j), 0, 0, (0.80902+0.58779j)], (-1.2984180182145781+2.7493104907448314j), blue
9, [1, 0, 0, 1], [(0.80902+0.58779j), 0, 0, (0.30902+0.95106j)], (-2.666448037911925+1.46105500669214j), red
9, [1, 0, 0, 1], [(0.30902+0.95106j), 0, 0, (-0.30902+0.95106j)], (-3.015986231041563-0.3852825241323919j), green
9, [1, 0, 0, 1], [(-0.30902+0.95106j), 0, 0, (-0.80902+0.58779j)], (-2.2135246278598735-2.0844519210820125j), orange
9, [1, 0, 0, 1], [(-0.80902+0.58779j), 0, 0, (-1+0j)], (-0.5655684165156571-2.987424881002312j), black
9, [1, 0, 0, 1], [(-1+0j), 0, 0, (-0.80902-0.58779j)], (1.2984180182145781-2.7493104907448314j), purple
9, [1, 0, 0, 1], [(-0.80902-0.58779j), 0, 0, (-0.30902-0.95106j)], (2.666448037911925-1.46105500669214j), cyan
9, [1, 0, 0, 1], [(-0.30902-0.95106j), 0, 0, (0.30902-0.95106j)], (3.015986231041563+0.3852825241323919j), magenta
9, [1, 0, 0, 1], [(0.30902-0.95106j), 0, 0, (0.80902-0.58779j)], (2.2135246278598735+2.0844519210820125j), yellow
9, [1, 0, 0, 1], [(0.80902-0.58779j), 0, 0, (1+0j)], (0.5655684165156571+2.987424881002312j), brown
10, [0, 1, 0, 1], [0, (1+0j), 0, (0.80902+0.58779j)], (-1.9195476860697105+0.7526882351621708j), blue
10, [0, 1, 0, 1], [0, (0.80902+0.58779j), 0, (0.30902+0.95106j)], (-1.995359766191152-0.5193461379879123j), red
10, [0, 1, 0, 1], [0, (0.30902+0.95106j), 0, (-0.30902+0.95106j)], (-1.3090201586077106-1.5930103154628479j), green
10, [0, 1, 0, 1], [0, (-0.30902+0.95106j), 0, (-0.80902+0.58779j)], (-0.12267557550483521-2.058187293572161j), orange
10, [0, 1, 0, 1], [0, (-0.80902+0.58779j), 0, (-1+0j)], (1.110532502981434-1.7372113512593963j), black
10, [0, 1, 0, 1], [0, (-1+0j), 0, (-0.80902-0.58779j)], (1.9195476860697105-0.7526882351621708j), purple
10, [0, 1, 0, 1], [0, (-0.80902-0.58779j), 0, (-0.30902-0.95106j)], (1.995359766191152+0.5193461379879123j), cyan
10, [0, 1, 0, 1], [0, (-0.30902-0.95106j), 0, (0.30902-0.95106j)], (1.3090201586077106+1.5930103154628479j), magenta
10, [0, 1, 0, 1], [0, (0.30902-0.95106j), 0, (0.80902-0.58779j)], (0.12267557550483521+2.058187293572161j), yellow
10, [0, 1, 0, 1], [0, (0.80902-0.58779j), 0, (1+0j)], (-1.110532502981434+1.7372113512593963j), brown
11, [1, 1, 0, 1], [(1+0j), (0.80902+0.58779j), 0, (0.30902+0.95106j)], (-2.406318670300741+0.5765442729709918j), blue
11, [1, 1, 0, 1], [(0.80902+0.58779j), (0.30902+0.95106j), 0, (-0.30902+0.95106j)], (-2.2856475558679845-0.9479705894354507j), red
11, [1, 1, 0, 1], [(0.30902+0.95106j), (-0.30902+0.95106j), 0, (-0.80902+0.58779j)], (-1.2919276302993559-2.1103818141201063j), green
11, [1, 1, 0, 1], [(-0.30902+0.95106j), (-0.80902+0.58779j), 0, (-1+0j)], (0.19526948928280374-2.4667099813963826j), orange
11, [1, 1, 0, 1], [(-0.80902+0.58779j), (-1+0j), 0, (-0.80902-0.58779j)], (1.607868234014916-1.8808430296827185j), black
11, [1, 1, 0, 1], [(-1+0j), (-0.80902-0.58779j), 0, (-0.30902-0.95106j)], (2.406318670300741-0.5765442729709918j), purple
11, [1, 1, 0, 1], [(-0.80902-0.58779j), (-0.30902-0.95106j), 0, (0.30902-0.95106j)], (2.2856475558679845+0.9479705894354507j), cyan
11, [1, 1, 0, 1], [(-0.30902-0.95106j), (0.30902-0.95106j), 0, (0.80902-0.58779j)], (1.2919276302993559+2.1103818141201063j), magenta
11, [1, 1, 0, 1], [(0.30902-0.95106j), (0.80902-0.58779j), 0, (1+0j)], (-0.19526948928280374+2.4667099813963826j), yellow
11, [1, 1, 0, 1], [(0.80902-0.58779j), (1+0j), 0, (0.80902+0.58779j)], (-1.607868234014916+1.8808430296827185j), brown
12, [0, 0, 1, 1], [0, 0, (1+0j), (0.80902+0.58779j)], (0.5237902657421638+0.892527882272708j), blue
12, [0, 0, 1, 1], [0, 0, (0.80902+0.58779j), (0.30902+0.95106j)], (-0.10084684259141197+1.0299565480129562j), red
12, [0, 0, 1, 1], [0, 0, (0.30902+0.95106j), (-0.30902+0.95106j)], (-0.6869757595197528+0.7739639247374515j), green
12, [0, 0, 1, 1], [0, 0, (-0.30902+0.95106j), (-0.80902+0.58779j)], (-1.010711764154688+0.22236045112794223j), orange
12, [0, 0, 1, 1], [0, 0, (-0.80902+0.58779j), (-1+0j)], (-0.9483731129685111-0.4141748078692613j), black
12, [0, 0, 1, 1], [0, 0, (-1+0j), (-0.80902-0.58779j)], (-0.5237902657421638-0.892527882272708j), purple
12, [0, 0, 1, 1], [0, 0, (-0.80902-0.58779j), (-0.30902-0.95106j)], (0.10084684259141197-1.0299565480129562j), cyan
12, [0, 0, 1, 1], [0, 0, (-0.30902-0.95106j), (0.30902-0.95106j)], (0.6869757595197528-0.7739639247374515j), magenta
12, [0, 0, 1, 1], [0, 0, (0.30902-0.95106j), (0.80902-0.58779j)], (1.010711764154688-0.22236045112794223j), yellow
12, [0, 0, 1, 1], [0, 0, (0.80902-0.58779j), (1+0j)], (0.9483731129685111+0.4141748078692613j), brown
13, [1, 0, 1, 1], [(1+0j), 0, (0.80902+0.58779j), (0.30902+0.95106j)], (-0.5118057467010009+2.1258469589718603j), blue
13, [1, 0, 1, 1], [(0.80902+0.58779j), 0, (0.30902+0.95106j), (-0.30902+0.95106j)], (-1.6636031567800267+1.4190036507648487j), red
13, [1, 0, 1, 1], [(0.30902+0.95106j), 0, (-0.30902+0.95106j), (-0.80902+0.58779j)], (-2.1799638189492088+0.17016593057999696j), green
13, [1, 0, 1, 1], [(-0.30902+0.95106j), 0, (-0.80902+0.58779j), (-1+0j)], (-1.8636361266671413-1.1436734380062474j), orange
13, [1, 0, 1, 1], [(-0.80902+0.58779j), 0, (-1+0j), (-0.80902-0.58779j)], (-0.8354697177969583-2.020682676793256j), black
13, [1, 0, 1, 1], [(-1+0j), 0, (-0.80902-0.58779j), (-0.30902-0.95106j)], (0.5118057467010009-2.1258469589718603j), purple
13, [1, 0, 1, 1], [(-0.80902-0.58779j), 0, (-0.30902-0.95106j), (0.30902-0.95106j)], (1.6636031567800267-1.4190036507648487j), cyan
13, [1, 0, 1, 1], [(-0.30902-0.95106j), 0, (0.30902-0.95106j), (0.80902-0.58779j)], (2.1799638189492088-0.17016593057999696j), magenta
