1, [1], [(1+0j)], (-0.5+0.5j), blue
1, [1], [(0.97815-0.20791j)], (-0.38511999999999996+0.59303j), red
1, [1], [(0.91355-0.40674j)], (-0.253405+0.660145j), green
1, [1], [(0.80902-0.58779j)], (-0.11061499999999996+0.6984049999999999j), orange
1, [1], [(0.66913-0.74314j)], (0.03700500000000001+0.706135j), black
1, [1], [(0.5-0.86603j)], (0.18301499999999998+0.6830149999999999j), purple
1, [1], [(0.30902-0.95106j)], (0.32101999999999997+0.63004j), cyan
1, [1], [(0.10453-0.99452j)], (0.444995+0.5495249999999999j), magenta
1, [1], [(-0.10453-0.99452j)], (0.5495249999999999+0.444995j), yellow
1, [1], [(-0.30902-0.95106j)], (0.63004+0.32101999999999997j), brown
1, [1], [(-0.5-0.86603j)], (0.6830149999999999+0.18301499999999998j), lime
1, [1], [(-0.66913-0.74314j)], (0.706135+0.03700500000000001j), teal
1, [1], [(-0.80902-0.58779j)], (0.6984049999999999-0.11061499999999996j), pink
1, [1], [(-0.91355-0.40674j)], (0.660145-0.253405j), lavender
1, [1], [(-0.97815-0.20791j)], (0.59303-0.38511999999999996j), maroon
1, [1], [(-1-0j)], (0.5-0.5j), olive
1, [1], [(-0.97815+0.20791j)], (0.38511999999999996-0.59303j), navy
1, [1], [(-0.91355+0.40674j)], (0.253405-0.660145j), aquamarine
1, [1], [(-0.80902+0.58779j)], (0.11061499999999996-0.6984049999999999j), gold
1, [1], [(-0.66913+0.74314j)], (-0.03700500000000001-0.706135j), coral
1, [1], [(-0.5+0.86603j)], (-0.18301499999999998-0.6830149999999999j), blue
1, [1], [(-0.30902+0.95106j)], (-0.32101999999999997-0.63004j), red
1, [1], [(-0.10453+0.99452j)], (-0.444995-0.5495249999999999j), green
1, [1], [(0.10453+0.99452j)], (-0.5495249999999999-0.444995j), orange
1, [1], [(0.30902+0.95106j)], (-0.63004-0.32101999999999997j), black
1, [1], [(0.5+0.86603j)], (-0.6830149999999999-0.18301499999999998j), purple
1, [1], [(0.66913+0.74314j)], (-0.706135-0.03700500000000001j), cyan
1, [1], [(0.80902+0.58779j)], (-0.6984049999999999+0.11061499999999996j), magenta
1, [1], [(0.91355+0.40674j)], (-0.660145+0.253405j), yellow
1, [1], [(0.97815+0.20791j)], (-0.59303+0.38511999999999996j), brown
2, [0, 1], [0, (1+0j)], -0.5j, blue
2, [0, 1], [0, (0.97815-0.20791j)], (-0.103955-0.489075j), red
2, [0, 1], [0, (0.91355-0.40674j)], (-0.20337-0.456775j), green
2, [0, 1], [0, (0.80902-0.58779j)], (-0.293895-0.40451j), orange
2, [0, 1], [0, (0.66913-0.74314j)], (-0.37157-0.334565j), black
2, [0, 1], [0, (0.5-0.86603j)], (-0.433015-0.25j), purple
2, [0, 1], [0, (0.30902-0.95106j)], (-0.47553-0.15451j), cyan
2, [0, 1], [0, (0.10453-0.99452j)], (-0.49726-0.052265j), magenta
2, [0, 1], [0, (-0.10453-0.99452j)], (-0.49726+0.052265j), yellow
2, [0, 1], [0, (-0.30902-0.95106j)], (-0.47553+0.15451j), brown
2, [0, 1], [0, (-0.5-0.86603j)], (-0.433015+0.25j), lime
2, [0, 1], [0, (-0.66913-0.74314j)], (-0.37157+0.334565j), teal
2, [0, 1], [0, (-0.80902-0.58779j)], (-0.293895+0.40451j), pink
2, [0, 1], [0, (-0.91355-0.40674j)], (-0.20337+0.456775j), lavender
2, [0, 1], [0, (-0.97815-0.20791j)], (-0.103955+0.489075j), maroon
2, [0, 1], [0, (-1-0j)], 0.5j, olive
2, [0, 1], [0, (-0.97815+0.20791j)], (0.103955+0.489075j), navy
2, [0, 1], [0, (-0.91355+0.40674j)], (0.20337+0.456775j), aquamarine
2, [0, 1], [0, (-0.80902+0.58779j)], (0.293895+0.40451j), gold
2, [0, 1], [0, (-0.66913+0.74314j)], (0.37157+0.334565j), coral
2, [0, 1], [0, (-0.5+0.86603j)], (0.433015+0.25j), blue
2, [0, 1], [0, (-0.30902+0.95106j)], (0.47553+0.15451j), red
2, [0, 1], [0, (-0.10453+0.99452j)], (0.49726+0.052265j), green
2, [0, 1], [0, (0.10453+0.99452j)], (0.49726-0.052265j), orange
2, [0, 1], [0, (0.30902+0.95106j)], (0.47553-0.15451j), black
2, [0, 1], [0, (0.5+0.86603j)], (0.433015-0.25j), purple
2, [0, 1], [0, (0.66913+0.74314j)], (0.37157-0.334565j), cyan
2, [0, 1], [0, (0.80902+0.58779j)], (0.293895-0.40451j), magenta
2, [0, 1], [0, (0.91355+0.40674j)], (0.20337-0.456775j), yellow
2, [0, 1], [0, (0.97815+0.20791j)], (0.103955-0.489075j), brown
