(0.0,-0.5),blue
(0.078215,-0.493845),red
(0.15451,-0.47553),green
(0.226995,-0.445505),orange
(0.293895,-0.40451),black
(0.353555,-0.353555),purple
(0.40451,-0.293895),cyan
(0.445505,-0.226995),magenta
(0.47553,-0.15451),yellow
(0.493845,-0.078215),brown
(0.5,0.0),lime
(0.493845,0.078215),teal
(0.47553,0.15451),pink
(0.445505,0.226995),lavender
(0.40451,0.293895),maroon
(0.353555,0.353555),olive
(0.293895,0.40451),navy
(0.226995,0.445505),aquamarine
(0.15451,0.47553),gold
(0.078215,0.493845),black
(0.0,0.5),black
(-0.078215,0.493845),black
(-0.15451,0.47553),black
(-0.226995,0.445505),black
(-0.293895,0.40451),black
(-0.353555,0.353555),black
(-0.40451,0.293895),black
(-0.445505,0.226995),black
(-0.47553,0.15451),black
(-0.493845,0.078215),black
(-0.5,0.0),black
(-0.493845,-0.078215),black
(-0.47553,-0.15451),black
(-0.445505,-0.226995),black
(-0.40451,-0.293895),black
(-0.353555,-0.353555),black
(-0.293895,-0.40451),black
(-0.226995,-0.445505),black
(-0.15451,-0.47553),black
(-0.078215,-0.493845),black
