(0.22971938200981942,-0.6306022251249944),blue
(0.6306022251249944,0.22971938200981942),red
(-0.22971938200981942,0.6306022251249944),green
(-0.6306022251249944,-0.22971938200981942),orange
(1.3017431647223099,-0.24007927570830137),blue
(0.24007927570830137,1.3017431647223099),red
(-1.3017431647223099,0.24007927570830137),green
(-0.24007927570830137,-1.3017431647223099),orange
(-0.14208199703199775,-0.531144827202596),blue
(0.531144827202596,-0.14208199703199775),red
(0.14208199703199775,0.531144827202596),green
(-0.531144827202596,0.14208199703199775),orange
(1.2022857667999114,-0.6118806547501185),blue
(0.6118806547501185,1.2022857667999114),red
(-1.2022857667999114,0.6118806547501185),green
(-0.6118806547501185,-1.2022857667999114),orange
(0.7608642092124155,-0.7726842221569922),blue
(0.7726842221569922,0.7608642092124155),red
(-0.7608642092124155,0.7726842221569922),green
(-0.7726842221569922,-0.7608642092124155),orange
(1.4438251617543076,0.2910655514942947),blue
(-0.2910655514942947,1.4438251617543076),red
(-1.4438251617543076,-0.2910655514942947),green
(0.2910655514942947,-1.4438251617543076),orange
(-0.3448881718616208,-0.28972310689946146),blue
(0.28972310689946146,-0.3448881718616208),red
(0.3448881718616208,0.28972310689946146),green
(-0.28972310689946146,0.3448881718616208),orange
(0.9608640464967769,-0.8146868295797416),blue
(0.8146868295797416,0.9608640464967769),red
(-0.9608640464967769,0.8146868295797416),green
(-0.8146868295797416,-0.9608640464967769),orange
(0.5194424889092809,-0.9754903969866152),blue
(0.9754903969866152,0.5194424889092809),red
(-0.5194424889092809,0.9754903969866152),green
(-0.9754903969866152,-0.5194424889092809),orange
(1.6466313365839307,0.04964383119116009),blue
(-0.04964383119116009,1.6466313365839307),red
(-1.6466313365839307,-0.04964383119116009),green
(0.04964383119116009,-1.6466313365839307),orange
(0.1476411098674637,-0.8760329990642168),blue
(0.8760329990642168,0.1476411098674637),red
(-0.1476411098674637,0.8760329990642168),green
(-0.8760329990642168,-0.1476411098674637),orange
(1.5471739386615322,-0.3221575478506571),blue
(0.3221575478506571,1.5471739386615322),red
(-1.5471739386615322,0.3221575478506571),green
(-0.3221575478506571,-1.5471739386615322),orange
(1.1057523810740362,-0.4829611152575307),blue
(0.4829611152575307,1.1057523810740362),red
(-1.1057523810740362,0.4829611152575307),green
(-0.4829611152575307,-1.1057523810740362),orange
(1.1541020548548462,0.6359537233559155),blue
(-0.6359537233559155,1.1541020548548462),red
(-1.1541020548548462,-0.6359537233559155),green
(0.6359537233559155,-1.1541020548548462),orange
(-0.3675800984504992,-0.03241703798411204),blue
(0.03241703798411204,-0.3675800984504992),red
(0.3675800984504992,0.03241703798411204),green
(-0.03241703798411204,0.3675800984504992),orange
(0.7035579775814275,-0.83737875616862),blue
(0.83737875616862,0.7035579775814275),red
(-0.7035579775814275,0.83737875616862),green
(-0.83737875616862,-0.7035579775814275),orange
(0.26213641999393145,-0.9981823235754936),blue
(0.9981823235754936,0.26213641999393145),red
(-0.26213641999393145,0.9981823235754936),green
(-0.9981823235754936,-0.26213641999393145),orange
(1.6693232631728092,-0.20766223772418935),blue
(0.20766223772418935,1.6693232631728092),red
(-1.6693232631728092,0.20766223772418935),green
(-0.20766223772418935,-1.6693232631728092),orange
(-0.10966495904788572,-0.8987249256530953),blue
(0.8987249256530953,-0.10966495904788572),red
(0.10966495904788572,0.8987249256530953),green
(-0.8987249256530953,0.10966495904788572),orange
(1.5698658652504105,-0.5794636167660066),blue
(0.5794636167660066,1.5698658652504105),red
(-1.5698658652504105,0.5794636167660066),green
(-0.5794636167660066,-1.5698658652504105),orange
(1.1284443076629147,-0.7402671841728802),blue
(0.7402671841728802,1.1284443076629147),red
(-1.1284443076629147,0.7402671841728802),green
(-0.7402671841728802,-1.1284443076629147),orange
(1.4114081237701956,0.6586456499447939),blue
(-0.6586456499447939,1.4114081237701956),red
(-1.4114081237701956,-0.6586456499447939),green
(0.6586456499447939,-1.4114081237701956),orange
(-0.31247113387750874,-0.6573032053499607),blue
(0.6573032053499607,-0.31247113387750874),red
(0.31247113387750874,0.6573032053499607),green
(-0.6573032053499607,0.31247113387750874),orange
(1.3284441449472761,-0.7822697915956296),blue
(0.7822697915956296,1.3284441449472761),red
(-1.3284441449472761,0.7822697915956296),green
(-0.7822697915956296,-1.3284441449472761),orange
(0.8870225873597801,-0.9430733590025032),blue
(0.9430733590025032,0.8870225873597801),red
(-0.8870225873597801,0.9430733590025032),green
(-0.9430733590025032,-0.8870225873597801),orange
(1.6142142985998187,0.41722392964165933),blue
(-0.41722392964165933,1.6142142985998187),red
(-1.6142142985998187,-0.41722392964165933),green
(0.41722392964165933,-1.6142142985998187),orange
(0.5152212083179629,-0.8436159610801048),blue
(0.8436159610801048,0.5152212083179629),red
(-0.5152212083179629,0.8436159610801048),green
(-0.8436159610801048,-0.5152212083179629),orange
(1.5147569006774202,0.045422550599842126),blue
(-0.045422550599842126,1.5147569006774202),red
(-1.5147569006774202,-0.045422550599842126),green
(0.045422550599842126,-1.5147569006774202),orange
(1.0733353430899242,-0.1153810168070315),blue
(0.1153810168070315,1.0733353430899242),red
(-1.0733353430899242,0.1153810168070315),green
(-0.1153810168070315,-1.0733353430899242),orange
(0.786521956404347,0.6035366853718035),blue
(-0.6035366853718035,0.786521956404347),red
(-0.786521956404347,-0.6035366853718035),green
(0.6035366853718035,-0.786521956404347),orange
(-0.2619275335834749,0.15093223552432042),blue
(-0.15093223552432042,-0.2619275335834749),red
(0.2619275335834749,-0.15093223552432042),green
(0.15093223552432042,0.2619275335834749),orange
(0.520208704072995,-0.7317261913015958),blue
(0.7317261913015958,0.520208704072995),red
(-0.520208704072995,0.7317261913015958),green
(-0.7317261913015958,-0.520208704072995),orange
(0.078787146485499,-0.8925297587084693),blue
(0.8925297587084693,0.078787146485499),red
(-0.078787146485499,0.8925297587084693),green
(-0.8925297587084693,-0.078787146485499),orange
(1.5636706983057849,-0.3910115112326218),blue
(0.3910115112326218,1.5636706983057849),red
(-1.5636706983057849,0.3910115112326218),green
(-0.3910115112326218,-1.5636706983057849),orange
(-0.2930142325563182,-0.793072360786071),blue
(0.793072360786071,-0.2930142325563182),red
(0.2930142325563182,0.793072360786071),green
(-0.793072360786071,0.2930142325563182),orange
(1.4642133003833864,-0.762812890274439),blue
(0.762812890274439,1.4642133003833864),red
(-1.4642133003833864,0.762812890274439),green
(-0.762812890274439,-1.4642133003833864),orange
(1.0227917427958904,-0.9236164576813126),blue
(0.9236164576813126,1.0227917427958904),red
(-1.0227917427958904,0.9236164576813126),green
(-0.9236164576813126,-1.0227917427958904),orange
(1.594757397278628,0.5529930850777696),blue
(-0.5529930850777696,1.594757397278628),red
(-1.594757397278628,-0.5529930850777696),green
(0.5529930850777696,-1.594757397278628),orange
(1.5282882903165245,-0.8172781640142037),blue
(0.8172781640142037,1.5282882903165245),red
(-1.5282882903165245,0.8172781640142037),green
(-0.8172781640142037,-1.5282882903165245),orange
(1.0868667327290285,-0.9780817314210773),blue
(0.9780817314210773,1.0868667327290285),red
(-1.0868667327290285,0.9780817314210773),green
(-0.9780817314210773,-1.0868667327290285),orange
(1.6492226710183928,0.6170680750109077),blue
(-0.6170680750109077,1.6492226710183928),red
(-1.6492226710183928,-0.6170680750109077),green
(0.6170680750109077,-1.6492226710183928),orange
