1, [1], [(1+0j)], (-0.4878048780487805+0.6097560975609756j), blue
1, [1], [1j], (-0.6097560975609756-0.4878048780487805j), red
1, [1], [(-1+0j)], (0.4878048780487805-0.6097560975609756j), green
1, [1], [(-0-1j)], (0.6097560975609756+0.4878048780487805j), orange
2, [0, 1], [0, (1+0j)], (-0.13384889946460435-0.594883997620464j), blue
2, [0, 1], [0, 1j], (0.594883997620464-0.13384889946460435j), red
2, [0, 1], [0, (-1+0j)], (0.13384889946460435+0.594883997620464j), green
2, [0, 1], [0, (-0-1j)], (-0.594883997620464+0.13384889946460435j), orange
3, [1, 1], [(1+0j), 1j], (0.10707911957168348+0.4759071980963713j), blue
3, [1, 1], [1j, (-1+0j)], (-0.4759071980963713+0.10707911957168348j), red
3, [1, 1], [(-1+0j), (-0-1j)], (-0.10707911957168348-0.4759071980963713j), green
3, [1, 1], [(-0-1j), (1+0j)], (0.4759071980963713-0.10707911957168348j), orange
4, [0, 0, 1], [0, 0, (1+0j)], (0.42802629097082157+0.208572133312053j), blue
4, [0, 0, 1], [0, 0, 1j], (-0.208572133312053+0.42802629097082157j), red
4, [0, 0, 1], [0, 0, (-1+0j)], (-0.42802629097082157-0.208572133312053j), green
4, [0, 0, 1], [0, 0, (-0-1j)], (0.208572133312053-0.42802629097082157j), orange
5, [1, 0, 1], [(1+0j), 0, 1j], (-0.6963770113608334+1.0377823885317972j), blue
5, [1, 0, 1], [1j, 0, (-1+0j)], (-1.0377823885317972-0.6963770113608334j), red
5, [1, 0, 1], [(-1+0j), 0, (-0-1j)], (0.6963770113608334-1.0377823885317972j), green
5, [1, 0, 1], [(-0-1j), 0, (1+0j)], (1.0377823885317972+0.6963770113608334j), orange
6, [0, 1, 1], [0, (1+0j), 1j], (-0.34242103277665736-0.1668577066496424j), blue
6, [0, 1, 1], [0, 1j, (-1+0j)], (0.1668577066496424-0.34242103277665736j), red
6, [0, 1, 1], [0, (-1+0j), (-0-1j)], (0.34242103277665736+0.1668577066496424j), green
6, [0, 1, 1], [0, (-0-1j), (1+0j)], (-0.1668577066496424+0.34242103277665736j), orange
