(9.999999999999998e+61,0.0),blue
(-9.999999999999998e+61,0.0),red
(9.999999999999998e+61,0.0),green
(-9.999999999999998e+61,0.0),orange
(9.999999999999998e+61,0.0),black
(-9.999999999999998e+61,0.0),purple
(9.999999999999998e+61,0.0),cyan
(-9.999999999999998e+61,0.0),magenta
(9.999999999999998e+61,0.0),yellow
(-9.999999999999998e+61,0.0),brown
(9.999999999999998e+61,0.0),lime
(0.0,9.999999999999998e+61),teal
(-9.999999999999998e+61,0.0),pink
(0.0,-9.999999999999998e+61),lavender
(-9.999999999999998e+61,0.0),blue
(9.999999999999998e+61,0.0),red
(-9.999999999999998e+61,0.0),green
(9.999999999999998e+61,0.0),orange
(-9.999999999999998e+61,0.0),black
(9.999999999999998e+61,0.0),purple
(-9.999999999999998e+61,0.0),cyan
(9.999999999999998e+61,0.0),magenta
(-9.999999999999998e+61,0.0),yellow
(9.999999999999998e+61,0.0),brown
(1e+31,9.999999999999998e+61),lime
(-9.999999999999998e+61,1e+31),teal
(-1e+31,-9.999999999999998e+61),pink
(9.999999999999998e+61,-1e+31),lavender
(1e+31,9.999999999999998e+61),maroon
(-9.999999999999998e+61,1e+31),olive
(-1e+31,-9.999999999999998e+61),navy
(9.999999999999998e+61,-1e+31),aquamarine
(9.999999999999997e+92,0.0),blue
(-9.999999999999997e+92,0.0),red
(9.999999999999997e+92,0.0),green
(-9.999999999999997e+92,0.0),orange
(9.999999999999997e+92,0.0),black
(-9.999999999999997e+92,0.0),purple
(9.999999999999997e+92,0.0),cyan
(-9.999999999999997e+92,0.0),magenta
(9.999999999999997e+92,0.0),yellow
(-9.999999999999997e+92,0.0),brown
(9.999999999999997e+92,0.0),lime
(0.0,9.999999999999997e+92),teal
(-9.999999999999997e+92,0.0),pink
(0.0,-9.999999999999997e+92),lavender
(9.999999999999997e+92,0.0),maroon
(0.0,9.999999999999997e+92),olive
(-9.999999999999997e+92,0.0),navy
(0.0,-9.999999999999997e+92),aquamarine
(9.999999999999997e+92,0.0),gold
(0.0,9.999999999999997e+92),black
(-9.999999999999997e+92,0.0),black
(0.0,-9.999999999999997e+92),black
(-9.999999999999997e+92,0.0),blue
(9.999999999999997e+92,0.0),red
(-9.999999999999997e+92,0.0),green
(9.999999999999997e+92,0.0),orange
(-9.999999999999997e+92,0.0),black
(9.999999999999997e+92,0.0),purple
(-9.999999999999997e+92,0.0),cyan
(9.999999999999997e+92,0.0),magenta
(-9.999999999999997e+92,0.0),yellow
(9.999999999999997e+92,0.0),brown
(1e+31,9.999999999999997e+92),lime
(-9.999999999999997e+92,1e+31),teal
(-1e+31,-9.999999999999997e+92),pink
(9.999999999999997e+92,-1e+31),lavender
(1e+31,9.999999999999997e+92),maroon
(-9.999999999999997e+92,1e+31),olive
(-1e+31,-9.999999999999997e+92),navy
(9.999999999999997e+92,-1e+31),aquamarine
(1e+31,9.999999999999997e+92),gold
(-9.999999999999997e+92,1e+31),black
(-1e+31,-9.999999999999997e+92),black
(9.999999999999997e+92,-1e+31),black
(1e+31,9.999999999999997e+92),black
(-9.999999999999997e+92,1e+31),black
(-1e+31,-9.999999999999997e+92),black
(9.999999999999997e+92,-1e+31),black
(-9.999999999999997e+92,0.0),blue
(9.999999999999997e+92,0.0),red
(-9.999999999999997e+92,0.0),green
(9.999999999999997e+92,0.0),orange
(-9.999999999999997e+92,0.0),black
(9.999999999999997e+92,0.0),purple
(-9.999999999999997e+92,0.0),cyan
(9.999999999999997e+92,0.0),magenta
(-9.999999999999997e+92,0.0),yellow
(9.999999999999997e+92,0.0),brown
(9.999999999999998e+61,9.999999999999997e+92),lime
(-9.999999999999997e+92,9.999999999999998e+61),teal
(-9.999999999999998e+61,-9.999999999999997e+92),pink
(9.999999999999997e+92,-9.999999999999998e+61),lavender
(9.999999999999998e+61,9.999999999999997e+92),maroon
(-9.999999999999997e+92,9.999999999999998e+61),olive
(-9.999999999999998e+61,-9.999999999999997e+92),navy
(9.999999999999997e+92,-9.999999999999998e+61),aquamarine
(9.999999999999998e+61,9.999999999999997e+92),gold
(-9.999999999999997e+92,9.999999999999998e+61),black
(-9.999999999999998e+61,-9.999999999999997e+92),black
(9.999999999999997e+92,-9.999999999999998e+61),black
(9.999999999999998e+61,9.999999999999997e+92),black
(-9.999999999999997e+92,9.999999999999998e+61),black
(-9.999999999999998e+61,-9.999999999999997e+92),black
(9.999999999999997e+92,-9.999999999999998e+61),black
(9.999999999999998e+61,9.999999999999997e+92),black
(-9.999999999999997e+92,9.999999999999998e+61),black
(-9.999999999999998e+61,-9.999999999999997e+92),black
(9.999999999999997e+92,-9.999999999999998e+61),black
